site-id,lat,lon,tile-h,tile-v,pixel-col,pixel_row
3,2012/06/25,1616,3698,1720,1939,3340,2528,1417,1073741824,2920,5704,2963,1033,177,2012/06/25
3,2012/07/03,416,2405,247,585,2180,1380,573,1073741824,1735,4392,-14096,78,192,2012/07/10
3,2012/07/11,626,2893,310,787,2506,1587,710,1073741824,2262,589,3399,8206,196,2012/07/14
3,2012/07/19,1292,3628,1032,1493,3217,2309,1352,1073741824,2107,875,-15444,8204,203,2012/07/21
3,2012/07/27,3333,5182,3223,3574,4948,3231,1743,1073741824,1938,2239,-15542,1801,210,2012/07/28
3,2012/08/04,766,3661,429,960,3442,2092,1028,1073741824,1759,3406,-15947,205,217,2012/08/04
3,2012/08/12,933,3750,622,1106,3573,2533,1250,1073741824,2905,5715,1151,8205,225,2012/08/12
3,2012/08/20,1413,3513,661,1336,3516,3034,1843,1073741824,2287,1994,282,73,237,2012/08/24
3,2012/08/28,1974,3931,1614,2052,3763,3093,1701,1073741824,2447,3212,-547,1033,246,2012/09/02
3,2012/09/13,1401,2035,1262,1530,1948,1357,774,1073741824,2569,3212,-1952,1033,262,2012/09/18
3,2012/09/21,779,1320,377,807,1130,722,378,1073741824,2272,885,14756,74,267,2012/09/23
3,2012/09/29,834,1258,386,843,1246,747,316,1073741824,2834,3250,-3194,72,278,2012/10/04
3,2012/10/07,439,1372,227,383,1304,912,422,1073741824,2345,5766,12225,201,286,2012/10/12
3,2012/10/23,471,1615,249,598,1452,910,359,1073741824,3287,2030,-4625,72,301,2012/10/27
3,2012/10/31,642,1772,310,697,1729,1142,666,1073741824,3198,2211,12532,136,306,2012/11/01
3,2012/11/08,559,1390,254,655,1395,882,443,1073741824,3509,812,12144,136,315,2012/11/10
3,2012/11/16,514,1629,238,629,1568,1014,460,1073741824,3984,3249,-5080,138,326,2012/11/21
3,2012/11/24,542,1489,253,647,1378,833,391,1073741824,3880,847,12484,140,331,2012/11/26
3,2012/12/10,606,1820,307,702,1739,1076,464,1073741824,4292,2031,-5169,136,349,2012/12/14
3,2012/12/18,608,1796,326,681,1877,1128,511,1073741824,4278,634,-5003,136,356,2012/12/21
4,2012/01/01,209,1341,87,181,2316,1184,626,1075576832,3928,5235,12171,202,7,2012/01/07
4,2012/01/09,727,1623,393,702,1834,1398,900,1073741824,4036,3519,12609,72,9,2012/01/09
4,2012/01/17,763,2589,388,917,2660,2167,1226,1073741824,4470,5012,-4056,200,24,2012/01/24
4,2012/01/25,704,2225,337,766,2446,1782,1025,1073741824,4103,1949,-4128,200,29,2012/01/29
4,2012/02/02,598,2493,299,735,2447,1841,977,1073741824,4027,3175,-3796,136,38,2012/02/07
4,2012/02/10,627,2628,315,759,2535,1908,1001,1073741824,3760,1902,-3745,200,45,2012/02/14
4,2012/02/26,745,2440,377,806,2483,1882,1185,1073741824,3163,1010,14330,136,59,2012/02/28
4,2012/03/05,1800,3261,1667,1908,3365,2610,1906,1073741824,2841,2366,14719,1034,66,2012/03/06
4,2012/03/13,683,2913,360,794,2862,2121,1178,1073741824,2877,1902,-2238,136,77,2012/03/17
4,2012/03/21,782,2603,412,830,2562,1958,1234,1073741824,2357,2330,15672,200,82,2012/03/22
4,2012/04/06,785,2703,396,850,2706,2072,1215,1073741824,2199,554,-59,138,100,2012/04/09
4,2012/04/14,1033,2898,520,1040,3239,2333,1324,1073741824,2482,4191,511,137,111,2012/04/20
4,2012/04/22,943,2283,478,934,2602,2016,1324,1073741824,1992,498,1071,138,116,2012/04/25
4,2012/04/30,1142,2395,581,1086,2689,2147,1477,1073741824,1816,965,-16386,74,123,2012/05/02
4,2012/05/08,993,2683,533,1004,2814,2269,1436,1073741824,1970,499,2660,72,132,2012/05/11
4,2012/05/16,1066,2409,742,1133,2391,1816,1049,1073741824,2156,1930,2793,1545,141,2012/05/20
4,2012/05/24,892,2456,480,922,2624,1911,1143,1073741824,1781,2312,-14638,137,146,2012/05/25
4,2012/06/01,1681,3134,1462,1814,3242,2676,1920,1073741824,2274,1994,3344,1033,157,2012/06/05
4,2012/06/09,752,3087,393,911,3011,1989,1041,1073741824,2466,3194,3380,138,166,2012/06/14
4,2012/06/17,426,2517,161,544,2163,1555,846,1073741824,1741,4431,-13547,1034,176,2012/06/24
4,2012/06/25,800,2820,602,954,2772,1874,1031,1073741824,2262,516,3355,8205,180,2012/06/28
4,2012/07/03,487,2598,269,620,2294,1519,666,1073741824,1743,4441,-13973,74,192,2012/07/10
4,2012/07/11,629,3175,315,812,2862,1806,893,1073741824,2541,3165,2746,74,198,2012/07/16
4,2012/07/19,672,2234,362,753,2150,1452,834,1073741824,2111,956,-15029,72,203,2012/07/21
4,2012/07/27,3345,4861,3142,3494,4869,3303,1950,1073741824,1939,2321,-15354,1545,210,2012/07/28
4,2012/08/04,1143,3071,1107,1315,2877,1941,1095,1073741824,1576,4421,-16459,1545,224,2012/08/11
4,2012/08/12,1027,3634,821,1232,3310,2270,1109,1073741824,2902,5683,1229,1545,225,2012/08/12
4,2012/08/20,916,2853,525,1003,2907,1909,1047,1073741824,1986,956,-17477,73,235,2012/08/22
4,2012/08/28,1149,3289,624,1183,3177,2613,1564,1073741824,2436,3147,-428,73,246,2012/09/02
4,2012/09/13,1860,2965,1814,2015,2724,2026,1130,1073741824,1983,2339,15729,1033,258,2012/09/14
4,2012/09/21,637,1526,379,675,1455,1075,666,1073741824,2253,965,15144,8205,267,2012/09/23
4,2012/09/29,585,1761,300,668,1730,1175,679,1073741824,2814,3184,-3112,74,278,2012/10/04
