1,39.3459722,-0.3188056,17,5,1170,78
2,41.7052493,12.3761058,18,4,1108,995
3,42.40812,11.93001,18,4,1057,911
4,43.7278611,10.284444,18,4,891,752
5,44.71711,-0.7693,17,4,1134,633
6,45.6430556,2.7358333,18,4,229,522
7,42.5838694,10.0784,18,4,890,889
8,43.734139,3.595833,18,4,311,751
9,48.67416,7.06556,18,4,559,159
10,50.3055241,5.9968274,18,3,459,1163
11,50.9636111,13.5669444,18,3,1025,1084
12,51.0791667,10.453,18,3,788,1070
13,55.4858694,11.6446444,18,3,791,541
14,61.8475,24.295,19,2,175,978

No data
No dataid,Date,8-day daytime 1km grid Land-surface Temperature,Quality control for daytime LST and emissivity,Average time of daytime Land-surface Temperature observation,Average view zenith angle of daytime Land-surface Temperature,8-day nighttime 1km grid Land-surface Temperature,Quality control for nighttime LST and emissivity,Average time of nighttime Land-surface Temperature observation,Average view zenith angle of nighttime Land-surface Temperature,Band 31 emissivity,Band 32 emissivity,the days in clear-sky conditions and with validate LSTs,the nights in clear-sky conditions and with validate LSTs,actual_date
6,2012/01/09,13935,0,131,70,13441,0,19,49,245,247,254,252,N\A
6,2012/01/17,0,2,255,255,13425,65,22,74,248,249,0,43,N\A
6,2012/01/25,13395,0,129,50,13722,0,22,65,248,249,32,2,N\A
6,2012/02/02,13119,0,128,45,12841,0,21,61,251,250,254,144,N\A
6,2012/02/10,13194,0,128,43,12883,0,16,24,251,250,7,12,N\A
6,2012/02/18,13588,0,129,58,13265,0,24,83,251,250,93,141,N\A
6,2012/02/26,14521,65,128,50,13598,0,20,57,246,247,124,126,N\A
6,2012/03/05,14111,65,129,56,13596,0,22,60,246,248,176,144,N\A
6,2012/03/13,14780,0,127,41,13747,0,17,30,246,248,31,15,N\A
6,2012/03/21,14764,0,128,50,13672,0,23,69,246,247,252,252,N\A
6,2012/03/29,14723,0,127,41,13742,0,19,46,245,247,31,31,N\A
6,2012/04/06,14472,65,132,81,13678,0,22,61,246,247,4,144,N\A
6,2012/04/14,0,2,255,255,0,2,255,255,0,0,0,0,N\A
6,2012/04/22,14339,65,135,106,14009,65,17,21,245,247,128,64,N\A
6,2012/04/30,14694,65,127,32,13713,0,15,43,246,247,128,156,N\A
6,2012/05/08,14565,0,123,10,13713,0,22,69,246,248,42,224,N\A
6,2012/05/16,14564,65,133,90,13694,65,17,26,245,247,2,7,N\A
6,2012/05/24,14711,65,132,75,14082,65,20,54,246,248,55,38,N\A
6,2012/06/01,14568,65,127,33,14019,0,19,38,246,247,153,3,N\A
6,2012/06/09,14863,0,133,88,13986,0,25,94,245,247,224,160,N\A
6,2012/06/17,14815,0,132,77,13984,0,19,46,246,247,113,224,N\A
6,2012/06/25,15066,0,128,50,14381,0,20,46,246,248,28,20,N\A
6,2012/07/03,14805,65,132,73,14038,0,21,59,246,247,25,17,N\A
6,2012/07/11,14776,0,130,62,14070,0,20,53,245,247,225,192,N\A
6,2012/07/19,14806,65,127,33,14112,0,19,43,245,247,189,245,N\A
6,2012/07/27,14973,0,129,57,14127,0,24,83,246,247,253,185,N\A
6,2012/08/04,15058,0,129,50,14032,0,21,61,245,247,240,240,N\A
6,2012/08/12,15159,0,129,51,14217,0,21,60,245,247,246,244,N\A
6,2012/08/20,15150,0,129,52,14369,0,21,60,245,247,142,15,N\A
6,2012/08/28,14865,0,131,70,14056,65,13,6,245,247,65,2,N\A
6,2012/09/05,15078,0,132,74,13994,0,18,39,246,247,30,61,N\A
6,2012/09/13,14623,65,127,37,13736,0,26,100,246,247,78,136,N\A
6,2012/09/21,14605,65,133,84,14017,0,13,6,245,247,134,5,N\A
6,2012/09/29,14584,0,125,23,14042,0,20,53,246,247,74,192,N\A
6,2012/10/07,14406,65,129,50,13633,0,25,94,245,247,32,64,N\A
6,2012/10/15,14337,65,136,108,13764,65,23,75,246,248,33,24,N\A
6,2012/10/23,14541,65,129,49,14076,0,18,38,245,247,131,3,N\A
6,2012/10/31,14164,65,129,57,13545,65,22,75,246,247,136,1,N\A
6,2012/11/08,14297,0,129,58,13665,0,21,62,245,247,242,242,N\A
6,2012/11/16,14352,0,131,69,13691,65,25,87,245,247,65,27,N\A
6,2012/11/24,13387,0,127,32,0,2,255,255,252,250,128,0,N\A
6,2012/12/02,13111,65,130,60,0,2,255,255,252,250,16,0,N\A
6,2012/12/10,13289,65,129,53,13251,65,19,45,250,249,6,8,N\A
6,2012/12/18,14215,65,125,22,13845,0,16,21,245,247,96,64,N\A
6,2012/12/26,14214,65,131,71,0,2,255,255,245,246,8,0,N\A
6,2013/01/01,14103,65,126,35,13625,65,24,77,245,247,248,240,N\A
6,2013/01/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
6,2013/01/17,13304,65,133,86,0,2,255,255,252,250,65,0,N\A
6,2013/01/25,13505,0,128,41,13719,0,23,77,249,249,1,96,N\A
6,2013/02/02,0,2,255,255,13535,65,13,6,246,247,0,8,N\A
6,2013/02/10,13632,0,126,28,13223,0,27,108,252,250,192,64,N\A
6,2013/02/18,13627,0,131,66,13159,0,19,48,252,250,15,15,N\A
6,2013/02/26,13643,0,128,44,13210,0,22,63,251,250,119,110,N\A
6,2013/03/06,14236,65,130,59,13603,65,30,122,246,248,12,8,N\A
6,2013/03/14,0,2,255,255,0,2,255,255,0,0,0,0,N\A
6,2013/03/22,14466,65,128,45,13543,65,21,60,247,248,48,40,N\A
6,2013/03/30,14455,0,130,60,13451,0,22,65,246,247,18,20,N\A
6,2013/04/07,14881,0,121,2,13750,0,26,102,246,248,128,128,N\A
6,2013/04/15,14764,0,128,38,13869,0,18,31,246,247,132,141,N\A
6,2013/04/23,14720,65,136,110,13676,0,16,62,246,247,133,7,N\A
6,2013/05/01,14673,65,131,71,13795,65,19,44,246,247,58,50,N\A
6,2013/05/09,14685,0,128,45,0,2,255,255,246,248,48,0,N\A
6,2013/05/17,0,2,255,255,0,2,255,255,0,0,0,0,N\A
6,2013/05/25,14580,0,128,51,0,2,255,255,246,247,132,0,N\A
6,2013/06/02,14696,65,133,89,13925,0,24,78,246,248,34,58,N\A
6,2013/06/10,14942,0,128,48,14093,0,20,55,246,247,208,204,N\A
6,2013/06/18,0,2,255,255,13967,65,31,126,246,248,0,4,N\A
6,2013/06/26,14965,0,128,45,13887,0,23,74,246,248,48,35,N\A
6,2013/07/04,14957,0,128,47,14241,0,19,43,245,247,223,252,N\A
6,2013/07/12,15173,0,131,69,14097,0,20,49,245,247,31,31,N\A
6,2013/07/20,15167,0,129,56,14257,0,20,53,246,247,250,191,N\A
6,2013/07/28,15027,0,129,53,14259,0,20,53,246,248,250,120,N\A
6,2013/08/05,14985,0,129,55,14135,0,20,52,246,247,227,193,N\A
6,2013/08/13,14908,0,131,73,14045,0,18,63,246,247,189,174,N\A
6,2013/08/21,14942,0,131,66,14114,0,18,39,245,246,15,7,N\A
6,2013/08/29,14894,0,129,52,14003,0,22,72,245,247,255,227,N\A
6,2013/09/06,14958,65,128,40,14253,0,16,21,246,248,1,1,N\A
6,2013/09/14,0,2,255,255,0,2,255,255,0,0,0,0,N\A
6,2013/09/22,14825,0,129,56,14102,0,18,38,245,247,111,63,N\A
6,2013/09/30,14249,65,121,2,14151,65,25,94,246,248,128,1,N\A
6,2013/10/08,0,2,255,255,0,2,255,255,0,0,0,0,N\A
6,2013/10/16,14471,65,129,55,14009,0,13,6,246,247,214,8,N\A
6,2013/10/24,14324,0,131,66,13737,65,17,25,246,247,196,129,N\A
6,2013/11/01,13932,65,134,99,0,2,255,255,252,250,4,0,N\A
6,2013/11/09,13919,0,129,56,13567,65,17,26,247,248,140,28,N\A
6,2013/11/17,0,2,255,255,13585,65,21,56,246,248,0,3,N\A
6,2013/11/25,13538,0,130,61,0,2,255,255,251,250,137,0,N\A
6,2013/12/03,13701,0,127,41,13469,65,28,109,251,250,247,9,N\A
6,2013/12/11,13752,65,128,43,13737,65,27,108,251,250,29,64,N\A
6,2013/12/19,13944,65,130,57,0,2,255,255,245,247,18,0,N\A
6,2013/12/27,0,2,255,255,13459,65,13,2,246,248,0,16,N\A
6,2014/01/01,14249,0,130,59,13647,65,18,31,246,248,96,192,N\A
6,2014/01/09,14201,0,129,51,0,2,255,255,245,247,10,0,N\A
6,2014/01/17,13754,0,129,52,13676,0,24,76,247,248,17,3,N\A
6,2014/01/25,13651,0,133,90,0,2,255,255,252,250,64,0,N\A
6,2014/02/02,13680,65,126,29,0,2,255,255,252,250,22,0,N\A
6,2014/02/10,13900,65,123,8,0,2,255,255,249,249,132,0,N\A
6,2014/02/18,14352,65,130,59,13734,65,13,6,245,246,96,64,N\A
6,2014/02/26,13737,65,140,129,13217,65,24,85,251,250,128,16,N\A
6,2014/03/06,14277,65,128,43,13658,65,17,45,247,248,215,252,N\A
6,2014/03/14,14565,65,127,36,13676,0,21,54,245,247,61,219,N\A
6,2014/03/22,14024,65,125,19,13561,65,18,31,247,248,64,192,N\A
6,2014/03/30,14583,65,130,57,0,2,255,255,246,248,140,0,N\A
6,2014/04/07,14639,0,130,62,13691,0,19,40,245,247,239,220,N\A
6,2014/04/15,14624,0,125,24,13568,0,20,53,246,248,7,191,N\A
6,2014/04/23,14368,65,134,99,13759,0,24,77,246,248,32,3,N\A
6,2014/05/01,14618,0,134,92,13676,65,23,75,246,248,152,152,N\A
6,2014/05/09,14465,0,130,57,13857,65,18,35,245,247,144,193,N\A
6,2014/05/17,14667,65,125,24,13902,0,22,66,246,247,7,39,N\A
6,2014/05/25,0,2,255,255,13791,65,23,75,246,247,0,168,N\A
6,2014/06/02,14993,0,129,52,14103,0,19,41,245,247,104,240,N\A
6,2014/06/10,15066,65,130,61,14178,65,18,57,246,247,5,123,N\A
6,2014/06/18,14876,0,126,34,14103,0,26,102,245,247,14,148,N\A
6,2014/06/26,14872,0,130,57,14026,0,21,59,245,247,144,161,N\A
6,2014/07/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
6,2014/07/12,15051,0,130,62,14191,0,12,32,246,247,124,112,N\A
6,2014/07/20,14885,65,133,90,14160,65,18,44,246,247,64,144,N\A
6,2014/07/28,14647,65,128,41,14132,65,15,55,245,247,81,152,N\A
No data
No data
7,2002/07/04,15521,0,131,69,14656,0,22,72,247,248,13,15,N\A
7,2002/07/12,15180,0,129,49,14655,65,21,68,247,247,249,211,N\A
7,2002/07/20,15319,0,131,70,14669,65,20,58,247,247,119,255,N\A
7,2002/07/28,15360,0,130,58,14599,65,19,49,247,248,3,3,N\A
7,2002/08/05,15122,0,129,54,14631,65,18,45,247,247,27,27,N\A
7,2002/08/13,15277,0,129,49,14732,0,20,56,247,247,255,255,N\A
7,2002/08/21,15163,0,130,59,14657,65,18,45,247,247,71,126,N\A
7,2002/08/29,14981,0,130,57,14623,65,20,61,247,247,191,254,N\A
7,2002/09/06,14921,0,130,57,14606,65,19,53,247,247,123,108,N\A
7,2002/09/14,14916,0,129,57,14610,65,21,73,247,247,126,94,N\A
7,2002/09/22,14829,0,131,69,14588,65,17,37,247,247,252,138,N\A
7,2002/09/30,14851,0,128,42,14527,65,20,61,247,248,167,119,N\A
7,2002/10/08,14506,0,130,62,14454,65,19,51,247,247,225,68,N\A
7,2002/10/16,14720,0,127,37,14453,65,18,41,247,247,213,149,N\A
7,2002/10/24,14660,0,128,44,14387,65,21,75,247,247,127,173,N\A
7,2002/11/01,14619,65,128,48,14206,65,22,81,247,248,59,2,N\A
7,2002/11/09,14555,0,133,84,0,2,255,255,248,248,144,0,N\A
7,2002/11/17,14499,0,129,50,0,2,255,255,247,248,32,0,N\A
7,2002/11/25,14456,0,133,87,13990,65,24,99,247,247,228,128,N\A
7,2002/12/03,14316,0,131,65,0,2,255,255,247,248,224,0,N\A
7,2002/12/11,14215,65,134,97,0,2,255,255,247,248,133,0,N\A
7,2002/12/19,14363,0,130,63,14016,65,19,52,247,248,79,130,N\A
7,2002/12/27,14479,0,132,82,14073,65,21,70,247,248,4,4,N\A
7,2003/01/01,14316,0,128,47,14237,65,19,49,247,247,89,24,N\A
7,2003/01/09,14204,0,131,69,13879,65,21,67,248,247,247,80,N\A
7,2003/01/17,14268,0,130,59,13859,65,20,59,247,247,231,64,N\A
7,2003/01/25,14319,0,130,62,13925,65,21,70,247,248,159,126,N\A
7,2003/02/02,14230,0,128,51,13803,65,20,58,248,247,125,51,N\A
7,2003/02/10,14245,0,131,71,13737,65,20,57,248,248,107,63,N\A
7,2003/02/18,14296,0,127,37,13792,65,23,80,247,246,243,195,N\A
7,2003/02/26,14453,0,128,42,14034,65,19,53,247,248,245,161,N\A
7,2003/03/06,14420,0,128,44,14005,65,20,65,247,247,255,28,N\A
7,2003/03/14,14466,0,130,57,13930,65,21,63,247,247,255,249,N\A
7,2003/03/22,14479,0,132,76,13924,65,22,80,247,247,222,23,N\A
7,2003/03/30,14597,0,128,46,14015,65,20,55,247,248,229,45,N\A
7,2003/04/07,14426,65,127,39,14055,65,24,89,247,247,231,112,N\A
7,2003/04/15,14741,0,128,45,14115,65,18,42,247,248,221,157,N\A
7,2003/04/23,14627,0,127,40,14056,65,20,62,247,247,123,230,N\A
7,2003/05/01,14864,0,129,57,14381,65,17,36,247,247,61,96,N\A
7,2003/05/09,15024,0,129,58,14330,65,18,49,247,247,244,112,N\A
7,2003/05/17,15054,0,130,60,14424,65,19,56,247,248,254,184,N\A
7,2003/05/25,14996,0,127,38,14502,65,25,104,247,246,217,145,N\A
7,2003/06/02,15292,0,130,59,14577,65,19,48,247,247,254,255,N\A
7,2003/06/10,15215,0,128,44,14598,0,20,57,247,247,255,127,N\A
7,2003/06/18,15334,0,130,59,14752,0,19,48,247,247,254,255,N\A
7,2003/06/26,15263,0,126,35,14761,0,21,72,247,246,251,189,N\A
7,2003/07/04,15373,0,130,58,14730,0,20,58,247,247,255,190,N\A
7,2003/07/12,15337,0,127,37,14802,0,21,65,247,247,239,255,N\A
7,2003/07/20,15441,0,130,58,14800,0,19,54,247,247,255,239,N\A
7,2003/07/28,15348,0,128,44,14769,0,21,65,247,247,255,255,N\A
7,2003/08/05,15567,0,130,57,14856,0,19,48,247,248,255,255,N\A
7,2003/08/13,15396,0,131,69,14891,0,20,60,247,247,221,218,N\A
7,2003/08/21,15403,0,130,66,14817,0,20,62,247,247,238,223,N\A
7,2003/08/29,15340,0,130,65,14691,0,22,76,247,247,118,254,N\A
7,2003/09/06,15025,0,128,49,14620,65,18,47,247,247,125,242,N\A
7,2003/09/14,15089,0,128,44,14563,65,22,76,247,247,255,254,N\A
7,2003/09/22,15119,0,129,52,14609,65,19,53,247,248,157,159,N\A
7,2003/09/30,14850,65,126,27,14577,65,21,67,247,246,105,89,N\A
7,2003/10/08,14780,0,132,73,14529,65,19,54,247,247,255,173,N\A
7,2003/10/16,14565,65,123,9,14562,65,26,112,247,245,137,1,N\A
7,2003/10/24,14540,0,131,71,14335,65,24,84,247,246,107,17,N\A
7,2003/11/01,14637,0,131,66,14126,65,19,51,248,248,30,78,N\A
7,2003/11/09,14368,0,131,66,14265,65,19,44,248,248,51,129,N\A
7,2003/11/17,14523,0,130,61,14154,65,17,30,248,248,36,2,N\A
7,2003/11/25,14113,65,131,73,14021,65,18,39,248,248,160,1,N\A
7,2003/12/03,14419,0,131,71,14037,65,22,82,248,247,39,16,N\A
7,2003/12/11,14386,0,130,60,13997,65,20,57,247,247,254,116,N\A
7,2003/12/19,14290,0,127,41,0,2,255,255,247,247,250,0,N\A
7,2003/12/27,0,2,255,255,0,2,255,255,0,0,0,0,N\A
7,2004/01/01,14303,0,129,55,13901,65,20,58,247,246,157,89,N\A
7,2004/01/09,14292,0,128,49,14126,65,20,62,247,247,198,74,N\A
7,2004/01/17,14234,0,133,86,13846,65,21,64,247,247,182,48,N\A
7,2004/01/25,14301,0,128,47,13840,65,22,75,248,248,108,66,N\A
7,2004/02/02,14328,65,130,65,13829,65,18,51,247,247,244,131,N\A
7,2004/02/10,14371,0,127,38,13933,65,23,79,247,246,189,12,N\A
7,2004/02/18,14308,65,131,72,13914,65,19,56,248,248,97,193,N\A
7,2004/02/26,14307,0,129,56,13780,65,16,22,248,248,254,32,N\A
7,2004/03/05,14422,0,130,62,13963,65,22,81,248,249,17,128,N\A
7,2004/03/13,14291,0,134,90,13973,65,18,43,247,247,30,57,N\A
7,2004/03/21,14395,0,128,46,13935,65,21,64,247,246,127,72,N\A
7,2004/03/29,14478,0,130,63,14075,65,21,64,247,247,157,120,N\A
7,2004/04/06,14454,65,130,65,14023,65,22,74,247,248,183,36,N\A
7,2004/04/14,14514,0,129,55,0,2,255,255,247,247,241,0,N\A
7,2004/04/22,14611,0,129,52,14052,65,23,85,247,247,125,39,N\A
7,2004/04/30,14502,65,129,51,14128,65,20,59,247,247,195,2,N\A
7,2004/05/08,14587,0,132,74,14031,65,20,59,247,247,71,5,N\A
7,2004/05/16,14854,0,129,59,14222,65,22,73,247,247,95,24,N\A
7,2004/05/24,14897,0,129,54,14339,65,21,73,247,248,119,37,N\A
7,2004/06/01,15134,0,129,55,14497,65,20,63,247,248,234,74,N\A
7,2004/06/09,15096,0,131,71,14464,65,18,42,247,248,239,215,N\A
7,2004/06/17,15109,0,129,50,14518,65,20,57,247,247,187,255,N\A
7,2004/06/25,15213,0,129,52,14607,65,20,58,247,247,255,255,N\A
7,2004/07/03,15268,0,129,53,14710,65,19,54,247,247,223,207,N\A
7,2004/07/11,15279,0,129,54,14694,65,19,50,247,247,252,247,N\A
7,2004/07/19,15192,0,128,43,14708,0,20,56,247,247,191,255,N\A
7,2004/07/27,15222,0,129,52,14664,0,19,55,247,247,255,254,N\A
7,2004/08/04,14970,65,127,38,14706,65,23,80,247,247,189,127,N\A
7,2004/08/12,15253,0,129,52,14754,0,20,57,247,247,255,255,N\A
7,2004/08/20,15248,0,128,46,14651,0,19,49,247,247,238,239,N\A
7,2004/08/28,15158,0,128,46,14632,65,22,76,247,247,127,251,N\A
7,2004/09/05,15202,0,129,55,14573,0,20,56,247,247,127,255,N\A
7,2004/09/13,15078,0,131,73,14643,65,19,53,247,248,229,231,N\A
7,2004/09/21,14886,0,129,53,14625,65,20,61,247,247,215,223,N\A
7,2004/09/29,14698,65,129,53,14478,65,22,72,247,247,239,255,N\A
7,2004/10/07,14839,65,132,73,14545,65,20,61,247,247,48,7,N\A
7,2004/10/15,14751,0,130,61,14464,65,21,67,247,248,182,225,N\A
7,2004/10/23,14703,65,131,71,14410,65,25,93,247,246,2,3,N\A
7,2004/10/31,14625,0,132,77,14224,65,28,122,247,247,249,2,N\A
7,2004/11/08,14359,65,129,51,14192,65,16,22,247,247,133,32,N\A
7,2004/11/16,14487,0,131,72,13949,65,19,48,247,248,191,4,N\A
7,2004/11/24,14450,0,128,47,14000,65,17,35,247,246,71,130,N\A
7,2004/12/02,14439,65,123,7,14035,65,28,122,246,246,2,2,N\A
7,2004/12/10,14382,0,128,48,14042,65,23,81,247,247,190,30,N\A
7,2004/12/18,14260,0,128,51,13878,65,17,30,247,247,121,16,N\A
7,2004/12/26,14226,0,127,40,13885,65,16,22,247,247,53,32,N\A
7,2005/01/01,14365,0,128,44,13837,65,22,72,247,247,127,93,N\A
7,2005/01/09,14347,0,131,65,13906,65,20,62,248,248,224,226,N\A
7,2005/01/17,14285,0,128,49,13924,65,23,81,247,246,187,48,N\A
7,2005/01/25,14234,0,133,82,13792,65,16,22,247,248,96,128,N\A
7,2005/02/02,14342,0,131,74,13771,65,22,81,247,248,151,5,N\A
7,2005/02/10,14332,0,128,37,13905,65,21,60,248,247,33,45,N\A
7,2005/02/18,14008,65,128,45,13712,65,20,56,247,248,12,81,N\A
7,2005/02/26,14138,65,127,42,13846,65,17,30,247,247,158,160,N\A
7,2005/03/06,14400,0,128,45,13848,65,19,52,247,247,254,214,N\A
7,2005/03/14,14557,0,129,50,13954,65,20,61,247,247,255,99,N\A
7,2005/03/22,14531,0,129,55,13899,65,23,91,247,248,194,1,N\A
7,2005/03/30,14519,0,131,71,14016,65,18,42,247,248,254,136,N\A
7,2005/04/07,14497,0,130,62,13976,65,22,81,247,247,225,224,N\A
7,2005/04/15,14621,0,129,55,14099,65,16,28,247,247,251,173,N\A
7,2005/04/23,14672,0,131,70,14088,65,18,39,247,248,252,80,N\A
7,2005/05/01,14875,0,129,53,14234,65,24,94,247,248,243,66,N\A
7,2005/05/09,14750,0,126,24,14232,65,23,86,247,248,72,133,N\A
7,2005/05/17,14819,0,128,46,14402,65,18,41,247,247,220,136,N\A
7,2005/05/25,15047,0,128,45,14454,65,20,58,247,247,63,255,N\A
7,2005/06/02,15073,0,130,59,14524,65,19,47,247,247,123,183,N\A
7,2005/06/10,14895,0,128,44,14625,65,21,65,247,247,127,192,N\A
7,2005/06/18,15221,0,129,50,14614,65,20,56,247,247,255,255,N\A
7,2005/06/26,15263,0,129,52,14719,0,20,58,247,247,255,255,N\A
7,2005/07/04,15215,0,127,41,14583,65,18,42,247,248,191,205,N\A
7,2005/07/12,15322,0,131,72,14684,0,19,53,247,247,157,254,N\A
7,2005/07/20,15322,0,128,46,14648,0,20,56,247,248,187,255,N\A
7,2005/07/28,15392,0,131,71,14733,0,20,62,247,247,157,191,N\A
7,2005/08/05,15159,0,127,40,14744,65,19,50,247,247,179,159,N\A
7,2005/08/13,15294,0,129,52,14656,65,18,50,247,247,95,155,N\A
7,2005/08/21,15153,0,128,41,14592,65,21,66,247,247,172,124,N\A
7,2005/08/29,15112,0,129,54,14724,65,19,53,247,247,191,254,N\A
7,2005/09/06,14899,0,130,63,14620,65,21,69,247,247,218,248,N\A
7,2005/09/14,14784,0,129,57,14618,65,19,51,247,247,179,207,N\A
7,2005/09/22,14841,0,127,39,14603,65,20,61,247,247,159,254,N\A
7,2005/09/30,14821,0,130,59,0,2,255,255,247,248,3,0,N\A
7,2005/10/08,14729,0,130,64,14320,65,21,70,247,248,206,10,N\A
7,2005/10/16,14586,65,134,100,14592,65,23,90,248,249,1,1,N\A
7,2005/10/24,14698,0,129,50,14439,65,22,73,247,247,255,242,N\A
7,2005/11/01,14578,0,130,66,14374,65,23,80,247,247,140,204,N\A
7,2005/11/09,14609,65,128,43,14192,0,18,41,247,248,7,136,N\A
7,2005/11/17,14391,0,127,38,0,2,255,255,247,246,60,0,N\A
7,2005/11/25,14324,0,134,93,14237,65,25,106,247,247,72,64,N\A
7,2005/12/03,14380,0,131,69,14029,65,21,67,247,246,153,14,N\A
7,2005/12/11,14257,65,127,36,13951,65,15,16,247,247,185,1,N\A
7,2005/12/19,14339,0,130,66,13843,65,21,70,247,248,140,4,N\A
7,2005/12/27,14104,65,132,82,13847,65,15,16,248,248,10,1,N\A
7,2006/01/01,14214,0,128,42,13918,65,27,110,249,248,240,24,N\A
7,2006/01/09,14251,0,128,46,13842,65,20,62,248,247,63,73,N\A
7,2006/01/17,14231,0,128,45,13853,65,20,58,247,248,221,172,N\A
7,2006/01/25,14312,0,125,25,13574,65,17,30,247,246,193,2,N\A
7,2006/02/02,14327,0,130,63,13915,65,20,58,248,248,57,155,N\A
7,2006/02/10,14355,0,130,59,13901,65,24,99,247,247,143,4,N\A
7,2006/02/18,13710,65,130,61,13898,65,19,52,248,248,128,19,N\A
7,2006/02/26,14335,0,127,40,13957,65,21,67,247,247,189,67,N\A
7,2006/03/06,14302,0,132,73,14079,65,23,90,247,247,255,8,N\A
7,2006/03/14,14303,0,125,21,13870,65,17,30,247,247,11,2,N\A
7,2006/03/22,14386,0,135,108,14122,65,19,48,247,248,10,128,N\A
7,2006/03/30,14503,0,127,34,14047,65,21,69,247,247,186,179,N\A
7,2006/04/07,14629,0,130,67,14047,65,20,57,247,248,203,167,N\A
7,2006/04/15,14573,0,128,45,14246,65,20,59,247,247,240,64,N\A
7,2006/04/23,14709,0,130,65,14208,0,18,35,247,248,179,132,N\A
7,2006/05/01,14723,65,129,54,14012,65,24,99,247,247,158,4,N\A
7,2006/05/09,14817,0,127,33,14201,65,19,53,247,248,213,140,N\A
7,2006/05/17,14752,0,128,49,14436,65,17,33,247,247,187,58,N\A
7,2006/05/25,15104,0,131,73,14369,65,18,48,247,248,175,127,N\A
7,2006/06/02,15085,0,131,71,14293,65,21,69,247,247,116,194,N\A
7,2006/06/10,15191,0,131,66,14481,65,18,40,247,248,63,252,N\A
7,2006/06/18,15276,0,128,42,14443,0,19,53,247,247,96,226,N\A
7,2006/06/26,15248,0,130,62,14660,0,19,48,247,248,251,255,N\A
7,2006/07/04,15216,0,126,36,14753,65,21,68,247,246,241,237,N\A
7,2006/07/12,15414,0,130,58,14796,0,19,50,247,247,255,254,N\A
7,2006/07/20,15358,0,128,44,14802,0,21,65,247,247,255,255,N\A
7,2006/07/28,15537,0,130,58,14825,0,18,40,247,248,189,253,N\A
7,2006/08/05,15194,0,129,50,14681,0,20,58,247,247,254,127,N\A
7,2006/08/13,15347,0,132,74,14695,65,17,33,247,247,15,93,N\A
7,2006/08/21,15170,0,128,47,14610,65,20,63,247,247,247,239,N\A
7,2006/08/29,15227,0,130,58,14594,65,18,41,247,248,255,252,N\A
7,2006/09/06,15067,0,127,40,14626,65,21,65,247,247,191,255,N\A
7,2006/09/14,14980,0,130,57,14560,65,21,60,247,247,242,208,N\A
7,2006/09/22,14880,0,127,39,14494,65,24,90,247,246,231,247,N\A
7,2006/09/30,14812,65,130,57,14604,65,17,37,247,248,103,229,N\A
7,2006/10/08,14814,0,128,49,14529,65,23,80,247,246,223,239,N\A
7,2006/10/16,14763,0,134,88,14529,65,26,107,247,246,195,2,N\A
7,2006/10/24,14751,0,130,59,14534,65,21,61,247,247,219,154,N\A
7,2006/11/01,14602,0,130,58,14248,65,18,43,247,248,255,156,N\A
7,2006/11/09,14560,0,127,42,14335,65,24,90,247,246,211,135,N\A
7,2006/11/17,14466,65,130,58,14264,65,20,62,247,247,255,27,N\A
7,2006/11/25,14548,65,129,50,14185,65,22,80,247,247,254,84,N\A
7,2006/12/03,14493,65,130,62,14240,65,19,45,247,248,123,165,N\A
7,2006/12/11,14338,65,128,44,14000,65,30,126,248,247,19,32,N\A
7,2006/12/19,14267,0,129,55,13971,65,19,49,248,248,222,60,N\A
7,2006/12/27,14396,65,125,21,13927,65,20,65,247,247,11,28,N\A
7,2007/01/01,14403,0,127,36,14093,65,20,56,247,247,38,96,N\A
7,2007/01/09,14450,65,126,34,13987,65,19,48,247,247,28,4,N\A
7,2007/01/17,14280,65,133,78,13976,65,19,49,247,247,36,10,N\A
7,2007/01/25,14349,0,131,70,13952,65,21,65,247,247,63,48,N\A
7,2007/02/02,14416,0,130,56,14144,65,24,89,247,247,93,6,N\A
7,2007/02/10,14347,65,129,54,14079,65,19,49,248,248,105,209,N\A
7,2007/02/18,14455,65,130,60,0,2,255,255,247,247,124,0,N\A
7,2007/02/26,14587,0,127,38,14046,65,22,71,248,248,67,25,N\A
7,2007/03/06,14525,0,126,24,14121,65,18,41,247,248,140,232,N\A
7,2007/03/14,14628,0,127,38,14038,65,19,50,248,248,31,21,N\A
7,2007/03/22,14520,0,133,80,13966,65,21,59,247,248,114,2,N\A
7,2007/03/30,14558,65,129,54,14036,65,24,87,247,247,199,154,N\A
7,2007/04/07,14660,0,128,47,14069,65,20,55,247,247,55,56,N\A
7,2007/04/15,14851,0,129,52,14220,65,21,65,247,247,255,180,N\A
7,2007/04/23,14989,0,130,55,14276,65,17,34,247,247,127,11,N\A
7,2007/05/01,14739,0,128,44,14346,65,22,76,247,247,107,129,N\A
7,2007/05/09,14987,0,131,68,14419,65,19,48,247,247,94,251,N\A
7,2007/05/17,15155,0,128,48,14418,65,21,65,247,247,254,253,N\A
7,2007/05/25,15009,0,129,49,14429,65,20,61,247,247,105,7,N\A
7,2007/06/02,15136,0,130,58,14390,65,21,67,248,248,116,133,N\A
7,2007/06/10,15030,65,130,59,14571,65,21,70,247,247,95,95,N\A
