1,-2.8567,-54.9589,12,9,1226,685
2,-3.018,-54.9714,12,9,1225,724
id,Date,Surface_reflectance_for_band_1,Surface_reflectance_for_band_2,Surface_reflectance_for_band_3,Surface_reflectance_for_band_4,Surface_reflectance_for_band_5,Surface_reflectance_for_band_6,Surface_reflectance_for_band_7,Surface_reflectance_500m_quality_control_flags,Solar_zenith,View_zenith,Relative_azimuth,Surface_reflectance_500m_state_flags,Surface_reflectance_day_of_year,actual_date
1,2003/09/30,744,2024,860,888,2022,1134,559,1073741824,1767,2323,-17991,1032,279,2003/10/06
1,2003/10/08,785,3993,583,913,3971,2246,1142,1073741824,2660,5124,-209,8204,285,2003/10/12
1,2003/10/16,473,2945,666,674,2841,1370,525,1073741824,1546,4502,15888,1033,293,2003/10/20
1,2003/10/24,609,4561,357,797,4304,2675,1177,1073741824,2434,3295,-1646,8204,299,2003/10/26
1,2003/11/01,202,3799,87,409,3629,1758,556,1073741824,2967,5759,-1936,136,310,2003/11/06
1,2003/11/09,-74,2835,49,144,2876,1255,414,1073741877,1881,5321,13548,8204,316,2003/11/12
1,2003/11/17,681,2313,1039,917,2175,909,268,1073741824,2165,4591,13483,8204,325,2003/11/21
1,2003/11/25,555,2944,794,790,2855,1379,480,1073741824,2661,1121,13860,1032,336,2003/12/02
1,2003/12/03,258,3735,123,442,3804,1867,578,1073741824,3164,4171,-3185,200,340,2003/12/06
1,2003/12/11,539,4155,642,794,3876,2064,719,1073741824,3146,3118,-3425,8204,347,2003/12/13
1,2003/12/19,358,2611,544,540,2529,1196,352,1073741824,2835,2516,13893,204,359,2003/12/25
1,2003/12/27,1304,2091,1497,1354,1982,1368,861,1073741824,2568,5373,13454,8204,364,2003/12/30
1,2004/01/01,867,3189,1287,1121,3394,1708,837,1073741824,2663,4611,13956,1032,8,2004/01/08
1,2004/01/09,1976,4429,1901,2087,4456,3386,2294,1073741824,3099,424,-3152,1034,12,2004/01/12
1,2004/01/17,859,3486,1022,1056,3468,1724,623,1073741824,2958,1057,14958,1034,19,2004/01/19
1,2004/01/25,410,1265,621,516,2349,719,325,1075576832,2373,5321,14825,8204,31,2004/01/31
1,2004/02/02,2824,3769,3004,2968,3876,2844,1863,1073741824,2371,4562,15637,1033,40,2004/02/09
1,2004/02/10,3091,4645,3165,3168,4139,3058,1716,1073741824,2612,2406,16167,1033,42,2004/02/11
1,2004/02/18,4314,5361,4270,4370,5170,4305,2815,1073741824,3181,4258,-474,1033,55,2004/02/24
1,2004/02/26,1934,4065,1984,2088,4123,2720,1807,1073741824,2683,523,-443,1033,60,2004/02/29
1,2004/03/05,451,2726,610,604,2714,1236,404,1073741824,2180,3569,17996,8204,65,2004/03/05
1,2004/03/13,903,3202,1054,1094,3116,1826,886,1073741824,2561,577,1239,8206,76,2004/03/16
1,2004/03/21,2998,4396,3148,3166,4285,2882,1636,1073741824,2696,2065,1880,1033,85,2004/03/25
1,2004/03/29,1954,3712,2006,2058,3835,2701,1818,1073741824,2263,2277,-15373,1033,90,2004/03/30
1,2004/04/06,940,1950,1213,1112,2140,1304,657,1073741824,2176,3465,-14573,1545,97,2004/04/06
1,2004/04/14,631,3371,667,815,3368,1936,770,1073741824,3274,5135,3596,1545,112,2004/04/21
1,2004/04/22,929,2299,1202,1099,2437,1420,707,1073741824,2395,3512,-13170,1289,113,2004/04/22
1,2004/04/30,1121,1887,1303,1218,2127,1452,799,1073741824,2926,587,5118,1033,124,2004/05/03
1,2004/05/08,567,2542,423,612,2694,1807,1033,1073741824,2724,4522,-11823,1032,136,2004/05/15
1,2004/05/16,716,2575,860,872,2553,1528,809,1073741824,3182,561,5930,1032,140,2004/05/19
1,2004/05/24,591,2520,790,771,2414,1237,447,1073741824,2983,4522,-11494,8204,152,2004/05/31
1,2004/06/01,1262,2198,1281,1332,2074,1463,1102,1073741824,3183,2350,-11963,8206,154,2004/06/02
1,2004/06/09,177,3042,84,332,3275,1616,504,1073741824,3579,2020,5588,72,165,2004/06/13
1,2004/06/17,184,3069,92,345,3248,1638,511,1073741824,3731,3286,5479,72,174,2004/06/22
1,2004/06/25,90,2550,17,226,2534,1266,409,1073741824,3636,2029,5617,8204,181,2004/06/29
1,2004/07/03,303,3284,319,479,3473,1708,551,1073741824,3514,578,5661,1034,188,2004/07/06
1,2004/07/11,1045,3713,1163,1253,3871,2035,894,1073741824,3366,958,-12475,1033,195,2004/07/13
1,2004/07/19,123,2405,60,239,2362,1118,340,1073741824,3190,2369,-12419,72,202,2004/07/20
1,2004/07/27,151,2654,82,280,2629,1301,411,1073741824,3168,967,-12981,72,211,2004/07/29
1,2004/08/04,158,2594,86,279,2661,1203,363,1073741824,2932,2369,-12841,76,218,2004/08/05
1,2004/08/12,263,3928,140,481,3948,1939,619,1073741824,3075,2002,4236,140,229,2004/08/16
1,2004/08/20,463,3173,598,679,3333,1658,696,1073741824,2586,2350,-13696,8206,234,2004/08/21
1,2004/08/28,121,2615,66,241,2597,1147,308,1073741824,2290,3550,-13950,140,241,2004/08/28
1,2004/09/05,373,3819,226,590,3617,1944,790,1073741824,3232,5748,2603,1032,249,2004/09/05
1,2004/09/13,106,2313,48,203,2173,977,285,1073741824,1376,5924,-15343,200,262,2004/09/18
1,2004/09/21,374,3717,367,586,3813,1867,620,1073741824,2177,515,1114,8204,268,2004/09/24
1,2004/09/29,1107,2929,1391,1337,2888,1531,710,1073741824,1479,4552,17763,1289,280,2004/10/06
1,2004/10/07,397,3234,467,602,3165,1605,594,1073741824,2080,515,-606,8204,284,2004/10/10
1,2004/10/15,250,2866,175,372,2903,1295,461,1073741824,1661,3587,16664,8204,289,2004/10/15
1,2004/10/23,1242,3276,1280,1327,3344,1915,1047,1073741824,1615,5300,14545,1033,303,2004/10/29
1,2004/10/31,266,2971,47,316,2954,1510,759,1073741824,1884,3578,14888,8204,305,2004/10/31
1,2004/11/08,216,3924,88,406,3650,1847,594,1073741824,2445,568,-2955,204,316,2004/11/11
1,2004/11/16,212,3838,28,391,3936,1882,599,1073741824,2728,2066,-3214,200,325,2004/11/20
1,2004/11/24,204,3649,64,395,3769,1832,559,1073741824,2995,3305,-3141,200,334,2004/11/29
1,2004/12/02,255,3577,136,436,3452,1748,554,1073741824,2989,2048,-3439,200,341,2004/12/06
1,2004/12/10,5381,6183,5282,5389,5438,4333,2537,1073741824,2741,2323,13955,1033,346,2004/12/11
1,2004/12/18,216,2960,136,379,3084,1504,463,1073741824,3175,2011,-3347,8204,357,2004/12/22
