id,,red,nir1,blue,green,nir2,swir1,swir2,NDVI,EVI,LSWI,LSWI2105,NDSI,NDWI1200,sur_refl_state_500m,MOD35 cloud,cloud shadow,land/water flag,aerosol quantity,cirrus detected,internal cloud algorithm flag,internal fire algorithm flag,MOD35 snow/ice flag,Pixel is adjacent to cloud,BRDF correction performed,internal snow algorithm flag,Bad observation,Gap_fill_applied,GF_NDVI,GF_EVI,GF_LSWI,GF_LSWI2105 ,GF_NDSI,GF_NDWI1200
2,2004/09/13,-12,-7,198,50,71,125,118,1073742709,3762,2182,12112,176,263,2004/09/19,-0.0012,-0.0007,0.0198,0.005,0.0071,0.0125,0.0118,-0.263157894737,0.0014817449028,-1.1186440678,-1.12612612613,-0.428571428571,-1.21875,0000000010110000,clear,no,continental/moderate ocean,average,none,no cloud,no fire,no,no,no,no,No,No,-0.263157894737,0.0014817449028,-1.1186440678,-1.12612612613,-0.428571428571,-1.21875
2,2004/09/21,38,2,318,128,47,45,48,1073741824,3922,122,-6435,112,265,2004/09/21,0.0038,0.0002,0.0318,0.0128,0.0047,0.0045,0.0048,-0.9,-0.0114722753346,-0.914893617021,-0.92,0.479768786127,-0.918367346939,0000000001110000,clear,no,continental/moderate ocean,low,none,no cloud,no fire,no,no,no,no,No,No,-0.9,-0.0114722753346,-0.914893617021,-0.92,0.479768786127,-0.918367346939
2,2004/09/29,-23,1,73,-20,1,-5,12,1130315829,4278,1297,-5488,112,274,2004/09/30,-0.0023,0.0001,0.0073,-0.002,0.0001,-0.0005,0.0012,-1.09090909091,0.00644087810638,-1.5,-0.846153846154,0.6,0.0,0000000001110000,clear,no,continental/moderate ocean,low,none,no cloud,no fire,no,no,no,no,No,No,-1.09090909091,0.00644087810638,-1.5,-0.846153846154,0.6,0.0
2,2004/10/07,26,-2,278,109,83,58,51,1073742657,4477,112,-6047,112,281,2004/10/07,0.0026,-0.0002,0.0278,0.0109,0.0083,0.0058,0.0051,-1.16666666667,-0.00867517660181,-1.07142857143,-1.08163265306,0.305389221557,-1.04938271605,0000000001110000,clear,no,continental/moderate ocean,low,none,no cloud,no fire,no,no,no,no,No,No,-1.16666666667,-0.00867517660181,-1.07142857143,-1.08163265306,0.305389221557,-1.04938271605
2,2004/10/15,7,-4,221,69,-20,55,-28672,2016674627,4898,2182,11499,112,295,2004/10/21,0.0007,-0.0004,0.0221,0.0069,-0.002,0.0055,-2.8672,-3.66666666667,-0.00328142712249,-1.1568627451,-0.999721021063,0.112903225806,-0.666666666667,0000000001110000,clear,no,continental/moderate ocean,low,none,no cloud,no fire,no,no,no,no,No,No,-3.66666666667,-0.00328142712249,-1.1568627451,-0.999721021063,0.112903225806,-0.666666666667
2,2004/10/23,27,-4,311,116,97,45,55,1073742657,5321,4204,-5952,112,301,2004/10/27,0.0027,-0.0004,0.0311,0.0116,0.0097,0.0045,0.0055,-1.34782608696,-0.00990352054182,-1.19512195122,-1.1568627451,0.44099378882,-1.08602150538,0000000001110000,clear,no,continental/moderate ocean,low,none,no cloud,no fire,no,no,no,no,No,No,-1.34782608696,-0.00990352054182,-1.19512195122,-1.1568627451,0.44099378882,-1.08602150538
2,2004/10/31,9,-3,215,72,30,46,31,1073742657,5412,2145,11262,112,311,2004/11/06,0.0009,-0.0003,0.0215,0.0072,0.003,0.0046,0.0031,-2.0,-0.00355513420632,-1.13953488372,-1.21428571429,0.220338983051,-1.22222222222,0000000001110000,clear,no,continental/moderate ocean,low,none,no cloud,no fire,no,no,no,no,No,No,-2.0,-0.00355513420632,-1.13953488372,-1.21428571429,0.220338983051,-1.22222222222
2,2004/11/08,-37,-30,126,23,2,133,78,1073742709,5525,166,-6193,180,313,2004/11/08,-0.0037,-0.003,0.0126,0.0023,0.0002,0.0133,0.0078,-0.10447761194,0.00198795865046,-1.58252427184,-2.25,-0.705128205128,1.14285714286,0000000010110100,clear,yes,continental/moderate ocean,average,none,no cloud,no fire,no,no,no,no,Yes,Yes,-1.39655172414,-0.00523871198969,-0.97601744186,-0.940476190476,0.405944139413,-1.00396825397
2,2004/11/16,26,3,247,113,25,29,15,1073741824,5828,2071,11327,112,327,2004/11/22,0.0026,0.0003,0.0247,0.0113,0.0025,0.0029,0.0015,-0.793103448276,-0.00692228977307,-0.8125,-0.666666666667,0.591549295775,-0.785714285714,0000000001110000,clear,no,continental/moderate ocean,low,none,no cloud,no fire,no,no,no,no,No,No,-0.793103448276,-0.00692228977307,-0.8125,-0.666666666667,0.591549295775,-0.785714285714
2,2004/11/24,6,2,184,82,45,107,62,1073741824,5943,3078,11226,176,334,2004/11/29,0.0006,0.0002,0.0184,0.0082,0.0045,0.0107,0.0062,-0.5,-0.001155001155,-0.963302752294,-0.9375,-0.132275132275,-0.914893617021,0000000010110000,clear,no,continental/moderate ocean,average,none,no cloud,no fire,no,no,no,no,No,No,-0.5,-0.001155001155,-0.963302752294,-0.9375,-0.132275132275,-0.914893617021
2,2004/12/02,26,-1,239,163,36,125,72,1073742657,6474,5975,-5985,176,344,2004/12/09,0.0026,-0.0001,0.0239,0.0163,0.0036,0.0125,0.0072,-1.08,-0.00807174887892,-1.01612903226,-1.02816901408,0.131944444444,-1.05714285714,0000000010110000,clear,no,continental/moderate ocean,average,none,no cloud,no fire,no,no,no,no,No,No,-1.08,-0.00807174887892,-1.01612903226,-1.02816901408,0.131944444444,-1.05714285714
2,2004/12/10,37,-3,335,174,33,53,19,1073742657,6378,4243,-6073,112,349,2004/12/14,0.0037,-0.0003,0.0335,0.0174,0.0033,0.0053,0.0019,-1.17647058824,-0.0129760591708,-1.12,-1.375,0.533039647577,-1.2,0000000001110000,clear,no,continental/moderate ocean,low,none,no cloud,no fire,no,no,no,no,No,No,-1.17647058824,-0.0129760591708,-1.12,-1.375,0.533039647577,-1.2
2,2004/12/18,17,-7,216,114,2,58,43,1073742657,6285,1369,-6222,112,354,2004/12/19,0.0017,-0.0007,0.0216,0.0114,0.0002,0.0058,0.0043,-2.4,-0.0070796460177,-1.27450980392,-1.38888888889,0.325581395349,1.8,0000000001110000,clear,no,continental/moderate ocean,low,none,no cloud,no fire,no,no,no,no,No,No,-2.4,-0.0070796460177,-1.27450980392,-1.38888888889,0.325581395349,1.8
2,2004/12/26,63,-8,399,209,-11,91,26,1077150529,6528,5484,-5830,176,1,2004/01/01,0.0063,-0.0008,0.0399,0.0209,-0.0011,0.0091,0.0026,-1.29090909091,-0.0240596407997,-1.19277108434,-1.88888888889,0.393333333333,-0.157894736842,0000000010110000,clear,no,continental/moderate ocean,average,none,no cloud,no fire,no,no,no,no,No,No,-1.29090909091,-0.0240596407997,-1.19277108434,-1.88888888889,0.393333333333,-0.157894736842
