site-id,lat,lon,tile-h,tile-v,pixel-col,pixel_row
4,2011/07/20,1056,3258,1488,1379,2934,1807,757,1073741824,1389,5843,-14379,1033,203,2011/07/22
4,2011/07/28,833,2770,492,969,2559,1876,1092,1073741824,2025,1019,-16187,72,216,2011/08/04
4,2011/08/05,961,3345,658,1102,3324,2062,1038,1073741824,2310,1857,1593,1801,218,2011/08/06
4,2011/08/13,885,3495,534,1026,3287,2041,1067,1073741824,1686,3529,-17308,8205,230,2011/08/18
4,2011/08/21,809,2992,433,939,3060,2024,1041,1073741824,2273,1866,494,73,234,2011/08/22
4,2011/08/29,1528,3835,1279,1746,3454,2546,1344,1073741824,2729,4982,-408,1033,245,2011/09/02
4,2011/09/06,1774,3095,1720,1968,3030,2121,1286,1073741824,1970,2340,15781,1033,255,2011/09/12
4,2011/09/14,1103,2625,911,1236,2407,1736,1021,1073741824,2256,498,-1710,1033,257,2011/09/14
4,2011/09/22,734,2570,493,871,2146,1393,638,1073741824,2793,4181,-2378,8206,268,2011/09/25
4,2011/09/30,608,1680,562,706,1558,991,484,1073741824,2581,1011,13650,142,280,2011/10/07
4,2011/10/08,197,1424,95,267,1231,784,375,1073741824,2471,4470,12786,206,285,2011/10/12
4,2011/10/16,451,1890,231,554,1651,1166,583,1073741824,3145,3100,-4169,136,291,2011/10/18
4,2011/10/24,340,989,184,414,963,620,333,1073741824,3145,2385,12582,136,303,2011/10/30
4,2011/11/01,435,1503,241,509,1484,926,475,1073741824,3342,434,-5214,72,305,2011/11/01
4,2011/11/09,391,1327,225,477,1430,916,493,1073741824,3655,1875,-5090,136,314,2011/11/10
4,2011/11/17,539,1640,284,599,1579,1072,598,1073741824,3759,498,-5120,74,321,2011/11/17
4,2011/11/25,483,1541,269,554,1622,1118,626,1073741824,4027,1921,-5321,72,330,2011/11/26
4,2011/12/03,529,1643,258,626,1794,1076,545,1073741824,4260,3109,-5259,136,339,2011/12/05
4,2011/12/11,707,2080,375,726,2187,1467,914,1073741824,4284,1830,-5219,136,346,2011/12/12
4,2011/12/19,626,1368,318,642,1533,1014,533,1073741824,4251,1075,12267,136,360,2011/12/26
4,2011/12/27,644,1711,346,682,2062,1368,775,1073741824,4398,1812,-5191,72,362,2011/12/28
5,2011/01/01,726,2312,383,760,2472,1636,908,1073741824,4334,427,-4708,72,1,2011/01/01
5,2011/01/09,506,2140,256,538,2244,1502,768,1075576832,3992,4460,12430,200,13,2011/01/13
5,2011/01/17,602,2062,311,664,2264,1490,798,1073741824,4056,992,13229,136,24,2011/01/24
5,2011/01/25,691,2485,367,759,2707,1789,984,1073741824,4195,1876,-4273,72,26,2011/01/26
5,2011/02/02,792,2760,394,836,2898,2290,1250,1073741824,4123,3100,-4052,136,35,2011/02/04
5,2011/02/10,724,2150,413,799,2270,1676,949,1073741824,3867,1840,-3753,200,42,2011/02/11
5,2011/02/18,631,2314,338,729,2359,1826,1071,1073741824,3283,1056,14072,8202,56,2011/02/25
5,2011/02/26,648,2343,340,752,2564,1784,917,1073741824,3441,1830,-3177,200,58,2011/02/27
5,2011/03/06,696,2127,364,771,2251,1643,915,1073741824,3123,408,-3497,200,65,2011/03/06
5,2011/03/14,633,2063,336,685,-28672,1562,868,1075576835,2464,2394,15204,136,79,2011/03/20
5,2011/03/22,725,2611,380,800,2926,2119,1207,1073741824,2652,416,-2221,136,81,2011/03/22
5,2011/03/30,751,2938,381,848,2976,2330,1225,1073741824,2782,4132,-1130,202,92,2011/04/02
