site-id,lat,lon,tile-h,tile-v,pixel-col,pixel_row
259,28.9742,116.2593,28,6,203,122
260,28.9742,116.2592,28,6,203,122
261,28.9793,116.2745,28,6,204,121
262,28.9795,116.2747,28,6,204,121
263,28.9797,116.2745,28,6,204,121
264,28.9793,116.2767,28,6,204,121
265,28.9795,116.277,28,6,204,121
266,28.9798,116.2772,28,6,204,121
267,29.0322,116.1748,28,6,187,115
268,29.0323,116.1748,28,6,187,115
269,29.0325,116.1748,28,6,187,115
270,29.0252,116.18,28,6,189,116
271,29.0252,116.18,28,6,189,116
272,29.0168,116.1998,28,6,192,117
273,29.0173,116.1982,28,6,191,117
274,29.0388,116.166,28,6,186,114
275,29.0388,116.166,28,6,186,114
276,29.0388,116.1658,28,6,186,114
277,29.0388,116.1658,28,6,186,114
278,29.0378,116.1658,28,6,186,114
279,29.0162,116.1973,28,6,192,117
280,29.013,116.2002,28,6,192,117
281,29.0162,116.1973,28,6,192,117
282,29.0168,116.2002,28,6,192,117
283,28.9713,116.2438,28,6,202,122
284,29.0163,116.206,28,6,192,117
285,29.0145,116.1887,28,6,191,117
286,29.0128,116.2073,28,6,193,117
287,28.9748,116.2402,28,6,201,122
288,29.035,116.1667,28,6,186,115
289,29.035,116.1667,28,6,186,115
290,29.0147,116.1885,28,6,191,117
291,29.0472,116.1727,28,6,185,113
292,29.0577,116.1872,28,6,186,112
293,29.0618,116.1918,28,6,186,112
294,29.0618,116.1918,28,6,186,112
295,29.0482,116.1608,28,6,184,113
296,29.0473,116.1622,28,6,184,113
297,29.0588,116.1642,28,6,183,112
298,29.074,116.1913,28,6,184,110
299,29.0883,116.1883,28,6,182,108
300,29.0887,116.1882,28,6,182,108
301,29.0883,116.1885,28,6,182,108
302,29.0883,116.1885,28,6,182,108
303,29.0523,116.204,28,6,188,113
304,29.0528,116.2043,28,6,188,113
305,29.0537,116.2028,28,6,188,113
306,29.0468,116.2017,28,6,188,113
307,29.0882,116.1912,28,6,182,108
308,29.0888,116.1902,28,6,182,108
309,29.0487,116.1998,28,6,188,113
310,29.0498,116.2007,28,6,188,113
311,29.0587,116.189,28,6,186,112
312,29.088,116.1912,28,6,182,108
313,29.071,116.1945,28,6,185,110
314,29.071,116.1945,28,6,185,110
315,29.0368,116.1715,28,6,186,115
316,29.0367,116.1718,28,6,186,115
317,29.0442,116.1972,28,6,188,114
318,29.0365,116.1718,28,6,186,115
319,29.0365,116.1718,28,6,186,115
320,29.0368,116.161,28,6,185,115
321,29.0377,116.1672,28,6,186,114
322,29.037,116.1655,28,6,186,115
323,29.0352,116.1663,28,6,186,115
324,29.0362,116.1618,28,6,185,115
325,29.0797,116.1845,28,6,183,109
326,29.0815,116.1838,28,6,182,109
327,29.0568,116.2017,28,6,187,112
328,29.0542,116.2013,28,6,187,112
329,29.0527,116.2008,28,6,188,113
330,29.0385,116.1692,28,6,186,114
331,29.0383,116.1687,28,6,186,114
332,29.053,116.2008,28,6,188,113
333,29.0235,116.1668,28,6,187,116
334,29.0292,116.1657,28,6,187,115
335,29.0285,116.1657,28,6,187,116
336,29.0372,116.1688,28,6,186,115
337,29.0358,116.168,28,6,186,115
338,29.028,116.171,28,6,187,116
339,29.0783,116.1847,28,6,183,110
340,29.0338,116.1672,28,6,186,115
341,29.024,116.1688,28,6,188,116
342,29.0407,116.192,28,6,188,114
343,29.0372,116.1922,28,6,188,115
344,29.034,116.1637,28,6,186,115
345,29.0562,116.194,28,6,186,112
346,29.0782,116.1845,28,6,183,110
347,29.0427,116.206,28,6,189,114
348,29.0428,116.206,28,6,189,114
349,29.056,116.1915,28,6,186,112
350,29.0563,116.1938,28,6,186,112
351,29.0545,116.194,28,6,187,112
352,29.0328,116.1685,28,6,187,115
353,29.0337,116.1672,28,6,186,115
354,29.0338,116.1672,28,6,186,115
355,29.0338,116.1672,28,6,186,115
356,29.034,116.167,28,6,186,115
357,29.0267,116.1878,28,6,189,116
358,29.0333,116.166,28,6,186,115
359,29.0233,116.169,28,6,188,116
360,29.0177,116.166,28,6,188,117
361,29.0343,116.1683,28,6,186,115
362,29.0305,116.1633,28,6,186,115
363,29.0317,116.1613,28,6,186,115
364,29.0335,116.1663,28,6,186,115
365,29.0335,116.1665,28,6,186,115
366,29.037,116.1598,28,6,185,115
367,29.2648,115.988,28,6,140,87
368,29.2615,115.9882,28,6,141,88
369,29.2617,115.9882,28,6,141,88
370,29.2517,115.9553,28,6,138,89
371,29.2653,115.988,28,6,140,87
372,29.2617,115.9675,28,6,138,88
373,29.2612,115.9685,28,6,139,88
374,29.2647,115.9882,28,6,140,87
375,29.2653,115.9882,28,6,140,87
376,29.2665,115.9877,28,6,140,87
377,29.2352,115.9748,28,6,142,91
378,29.2643,115.9882,28,6,140,87
379,29.259,115.9677,28,6,139,88
380,29.2653,115.9882,28,6,140,87
381,29.266,115.9882,28,6,140,87
382,29.2622,115.9682,28,6,138,88
383,29.2618,115.9687,28,6,138,88
384,29.261,115.9687,28,6,139,88
385,29.261,115.9688,28,6,139,88
386,29.2617,115.9688,28,6,138,88
387,29.2595,115.9553,28,6,137,88
388,29.2597,115.9553,28,6,137,88
389,29.2768,115.934,28,6,133,86
390,29.2703,115.9348,28,6,134,87
391,29.2703,115.9348,28,6,134,87
392,29.2443,115.9608,28,6,140,90
393,29.2645,115.9862,28,6,140,87
394,29.2643,115.9862,28,6,140,87
395,29.2615,115.9865,28,6,140,88
396,29.2618,115.9538,28,6,137,88
397,29.2628,115.9533,28,6,137,87
398,29.2625,115.9535,28,6,137,88
399,29.2627,115.954,28,6,137,87
400,29.2633,115.9547,28,6,137,87
401,29.2645,115.9852,28,6,140,87
402,29.2657,115.9878,28,6,140,87
403,29.2653,115.9882,28,6,140,87
404,29.2637,115.9878,28,6,140,87
405,29.2613,115.9545,28,6,137,88
406,29.2613,115.9538,28,6,137,88
407,29.2613,115.9538,28,6,137,88
408,29.2603,115.954,28,6,137,88
409,29.2608,115.9535,28,6,137,88
410,29.261,115.9537,28,6,137,88
411,29.2588,115.9882,28,6,141,88
412,29.2603,115.9882,28,6,141,88
413,29.2647,115.9878,28,6,140,87
414,29.2613,115.9538,28,6,137,88
415,29.2588,115.9553,28,6,137,88
416,29.2647,115.9873,28,6,140,87
417,29.2637,115.988,28,6,140,87
418,29.2632,115.9875,28,6,140,87
419,29.2585,115.9523,28,6,137,88
420,29.2612,115.9532,28,6,137,88
421,29.2612,115.9533,28,6,137,88
422,29.2618,115.9538,28,6,137,88
423,29.2613,115.9542,28,6,137,88
424,29.263,115.9875,28,6,140,87
425,29.2597,115.9552,28,6,137,88
426,29.2608,115.9543,28,6,137,88
427,29.2607,115.9545,28,6,137,88
428,29.2603,115.9547,28,6,137,88
429,29.262,115.9537,28,6,137,88
430,29.264,115.988,28,6,140,87
431,29.2528,115.9498,28,6,138,89
432,29.2618,115.9538,28,6,137,88
433,29.2577,115.9562,28,6,138,88
434,29.2602,115.9548,28,6,137,88
435,29.2593,115.9553,28,6,137,88
436,29.26,115.955,28,6,137,88
437,29.2622,115.9535,28,6,137,88
438,29.2612,115.9543,28,6,137,88
439,29.2612,115.9542,28,6,137,88
440,29.2615,115.9543,28,6,137,88
441,29.2607,115.9542,28,6,137,88
442,29.2593,115.9547,28,6,137,88
443,29.2608,115.9543,28,6,137,88
444,29.2607,115.9545,28,6,137,88
445,29.261,115.9542,28,6,137,88
446,29.263,115.9843,28,6,140,87
447,29.2647,115.9878,28,6,140,87
448,29.2648,115.988,28,6,140,87
449,29.264,115.9873,28,6,140,87
450,29.264,115.9873,28,6,140,87
451,29.2638,115.9873,28,6,140,87
452,29.2637,115.9875,28,6,140,87
453,29.263,115.9873,28,6,140,87
454,29.2613,115.988,28,6,141,88
455,29.2653,115.988,28,6,140,87
456,29.2617,115.9537,28,6,137,88
457,29.2627,115.9533,28,6,137,87
458,29.262,115.9537,28,6,137,88
459,29.2613,115.9542,28,6,137,88
460,29.2613,115.9542,28,6,137,88
461,29.2615,115.954,28,6,137,88
462,29.2622,115.9537,28,6,137,88
463,29.264,115.9927,28,6,141,87
464,29.2668,115.9882,28,6,140,87
465,29.2643,115.988,28,6,140,87
466,29.2682,115.9878,28,6,140,87
467,29.2613,115.9542,28,6,137,88
468,29.262,115.9538,28,6,137,88
469,29.261,115.954,28,6,137,88
470,29.2625,115.9532,28,6,137,88
471,29.2618,115.9538,28,6,137,88
472,29.262,115.9537,28,6,137,88
473,29.262,115.9538,28,6,137,88
474,29.2633,115.9892,28,6,140,87
475,29.2607,115.9868,28,6,140,88
476,29.2613,115.9865,28,6,140,88
477,29.2635,115.9893,28,6,140,87
478,29.291,116.0872,28,6,147,84
479,29.2617,115.951,28,6,137,88
480,29.2613,115.9532,28,6,137,88
481,29.262,115.9537,28,6,137,88
482,29.2613,115.954,28,6,137,88
483,29.2613,115.9535,28,6,137,88
484,29.2623,115.9847,28,6,140,88
485,29.2637,115.9862,28,6,140,87
486,29.2647,115.9882,28,6,140,87
487,29.2512,116.0133,28,6,144,89
488,29.2655,116.0058,28,6,142,87
489,29.2653,116.0062,28,6,142,87
490,29.265,116.0067,28,6,142,87
491,29.264,115.9908,28,6,141,87
492,29.2642,115.9882,28,6,140,87
493,29.254,116.0045,28,6,143,89
494,29.2532,116.0025,28,6,143,89
495,29.2532,116.0023,28,6,143,89
496,29.253,116.002,28,6,143,89
497,29.2532,116.0018,28,6,143,89
498,29.2615,115.9882,28,6,141,88
499,29.2648,116.0055,28,6,142,87
500,29.2538,116.0005,28,6,143,89
501,29.2547,116.0003,28,6,143,88
502,29.254,116.0005,28,6,143,89
503,29.2545,116.0003,28,6,143,88
504,29.2573,116.001,28,6,142,88
505,29.254,116.0013,28,6,143,89
506,29.2538,116.0013,28,6,143,89
507,29.2642,115.9768,28,6,139,87
508,29.2637,115.967,28,6,138,87
509,29.2638,115.9672,28,6,138,87
510,29.2638,115.9672,28,6,138,87
511,29.3098,116.0317,28,6,139,82
512,29.3098,116.0318,28,6,139,82
513,29.3098,116.032,28,6,139,82
514,29.313,116.0468,28,6,141,81
515,29.3277,116.0475,28,6,139,80
516,29.3452,116.0532,28,6,137,78
517,29.3442,116.0532,28,6,138,78
518,29.3408,116.0527,28,6,138,78
519,29.3587,116.0368,28,6,134,76
520,29.36,116.032,28,6,133,76
521,29.3605,116.0358,28,6,134,76
522,29.3578,116.046,28,6,135,76
523,29.3575,116.0467,28,6,135,76
524,29.4238,116.055,28,6,128,68
525,29.4247,116.0557,28,6,128,68
526,29.4265,116.001,28,6,122,68
527,29.4263,116.0572,28,6,128,68
528,29.4265,116.0572,28,6,128,68
529,29.4272,116.0563,28,6,128,68
530,29.4223,116.058,28,6,129,68
531,29.4225,116.0583,28,6,129,68
532,29.4228,116.0587,28,6,129,68
533,29.4222,116.0595,28,6,129,68
534,29.4225,116.0597,28,6,129,68
535,29.425,116.0022,28,6,123,68
536,29.4268,116.0565,28,6,128,68
537,29.427,116.0565,28,6,128,68
538,29.4268,116.0563,28,6,128,68
539,29.427,116.0565,28,6,128,68
540,29.4263,116.0563,28,6,128,68
541,29.4252,116.0563,28,6,128,68
542,29.4277,116.0682,28,6,129,68
543,29.416,116.048,28,6,128,69
544,29.4163,116.0432,28,6,128,69
545,29.4262,116.0563,28,6,128,68
546,29.4265,116.0567,28,6,128,68
547,29.4265,116.0565,28,6,128,68
548,29.4263,116.057,28,6,128,68
549,29.4262,116.0565,28,6,128,68
550,29.4262,116.0565,28,6,128,68
551,29.4228,116.0368,28,6,126,68
552,29.4228,116.0368,28,6,126,68
553,29.3577,116.031,28,6,134,76
554,29.4168,116.0492,28,6,128,69
555,29.4168,116.0495,28,6,128,69
556,29.4337,116.0073,28,6,122,67
557,29.4228,116.037,28,6,126,68
558,29.4335,116.0083,28,6,122,67
559,29.4227,116.0367,28,6,126,68
560,29.4163,116.043,28,6,128,69
561,29.4152,116.0413,28,6,128,69
562,29.416,116.043,28,6,128,69
563,29.416,116.043,28,6,128,69
564,29.4162,116.043,28,6,128,69
565,29.4337,116.008,28,6,122,67
566,29.4282,116.012,28,6,123,68
567,29.4267,116.0577,28,6,128,68
568,29.4267,116.0577,28,6,128,68
569,29.4108,116.0393,28,6,128,70
570,29.3472,116.0493,28,6,137,77
571,29.348,116.047,28,6,136,77
572,29.3485,116.0502,28,6,137,77
573,29.3448,116.0418,28,6,136,78
574,29.3468,116.051,28,6,137,77
575,29.3475,116.0505,28,6,137,77
576,29.3485,116.0503,28,6,137,77
577,29.277,116.0352,28,6,144,86
578,29.3473,116.0475,28,6,137,77
579,29.3473,116.0475,28,6,137,77
580,29.347,116.0475,28,6,137,77
581,29.3462,116.0473,28,6,137,77
582,29.3468,116.0508,28,6,137,77
583,29.3125,116.0345,28,6,139,82
584,29.3125,116.0343,28,6,139,82
585,29.3133,116.0347,28,6,139,81
586,29.3135,116.0342,28,6,139,81
587,29.3313,116.0535,28,6,139,79
588,29.2768,115.9852,28,6,138,86
589,29.2767,115.9853,28,6,138,86
590,29.1627,115.953,28,6,149,99
591,29.1627,115.9532,28,6,149,99
592,29.1627,115.9532,28,6,149,99
593,29.1633,115.9565,28,6,149,99
594,29.1625,115.9537,28,6,149,100
595,29.1625,115.9538,28,6,149,100
596,29.1627,115.9537,28,6,149,99
597,29.1658,115.9573,28,6,149,99
598,29.1102,115.7975,28,6,138,106
599,29.142,115.8747,28,6,143,102
600,29.1447,115.8803,28,6,143,102
601,29.1445,115.8802,28,6,143,102
602,29.1445,115.8802,28,6,143,102
603,29.149,115.8913,28,6,144,101
604,29.1498,115.8917,28,6,144,101
605,29.1497,115.8915,28,6,144,101
606,29.149,115.8908,28,6,144,101
607,29.1253,115.8617,28,6,143,104
608,29.152,115.9005,28,6,144,101
609,29.1515,115.902,28,6,145,101
610,29.1495,115.8912,28,6,144,101
611,29.1552,115.8893,28,6,143,100
612,29.1545,115.8892,28,6,143,100
613,29.1562,115.8892,28,6,143,100
614,29.152,115.8928,28,6,144,101
615,29.1207,115.9267,28,6,151,105
616,29.1202,115.9267,28,6,151,105
617,29.1198,115.9268,28,6,151,105
618,29.1508,115.891,28,6,143,101
619,29.1508,115.891,28,6,143,101
620,29.1513,115.8922,28,6,144,101
621,29.1203,115.9265,28,6,151,105
622,29.1203,115.9265,28,6,151,105
623,29.1203,115.9267,28,6,151,105
624,29.1202,115.9267,28,6,151,105
625,29.1202,115.9268,28,6,151,105
626,29.1512,115.892,28,6,144,101
627,29.1513,115.8922,28,6,144,101
628,29.1512,115.892,28,6,144,101
629,29.1513,115.8918,28,6,144,101
630,29.1518,115.8923,28,6,143,101
631,29.1515,115.8917,28,6,143,101
632,29.1515,115.8913,28,6,143,101
633,29.1515,115.8915,28,6,143,101
634,29.1515,115.8915,28,6,143,101
635,29.1517,115.8915,28,6,143,101
636,29.1513,115.891,28,6,143,101
637,29.1178,115.9073,28,6,149,105
638,29.1515,115.8908,28,6,143,101
639,29.1515,115.891,28,6,143,101
640,29.1668,115.9408,28,6,147,99
641,29.1658,115.9393,28,6,147,99
642,29.1657,115.9395,28,6,147,99
643,29.1652,115.9423,28,6,147,99
644,29.1653,115.9422,28,6,147,99
645,29.1652,115.9408,28,6,147,99
646,29.1648,115.9398,28,6,147,99
647,29.164,115.9412,28,6,147,99
648,29.164,115.9415,28,6,147,99
649,29.1627,115.9403,28,6,147,99
650,29.163,115.9408,28,6,147,99
651,29.1647,115.9392,28,6,147,99
652,29.1627,115.941,28,6,147,99
653,29.1623,115.9407,28,6,147,100
654,29.1622,115.9405,28,6,147,100
655,29.1627,115.941,28,6,147,99
656,29.162,115.9407,28,6,147,100
657,29.1618,115.9405,28,6,147,100
658,29.1643,115.9403,28,6,147,99
659,29.1538,115.914,28,6,146,101
660,29.1557,115.9302,28,6,147,100
661,29.154,115.9242,28,6,147,101
662,29.153,115.9238,28,6,147,101
663,29.1527,115.9237,28,6,147,101
664,29.1537,115.9243,28,6,147,101
665,29.1635,115.935,28,6,147,99
666,29.1635,115.9353,28,6,147,99
667,29.1635,115.935,28,6,147,99
668,29.1633,115.9352,28,6,147,99
669,29.1538,115.9243,28,6,147,101
670,29.148,115.909,28,6,146,101
671,29.1483,115.9092,28,6,146,101
672,29.1477,115.909,28,6,146,101
673,29.1478,115.909,28,6,146,101
674,29.148,115.909,28,6,146,101
675,29.1202,115.9267,28,6,151,105
676,29.1202,115.9268,28,6,151,105
677,29.1203,115.9267,28,6,151,105
678,29.1343,115.9063,28,6,147,103
679,29.1138,115.9127,28,6,150,105
680,29.1343,115.9065,28,6,147,103
681,29.1203,115.927,28,6,151,105
682,29.118,115.9082,28,6,149,105
683,29.1178,115.908,28,6,149,105
684,29.118,115.9078,28,6,149,105
685,29.118,115.908,28,6,149,105
686,29.1182,115.9057,28,6,149,105
687,29.1595,115.9295,28,6,146,100
688,29.1593,115.9293,28,6,146,100
689,29.1593,115.9293,28,6,146,100
690,29.1178,115.9082,28,6,149,105
691,29.118,115.908,28,6,149,105
692,29.118,115.908,28,6,149,105
693,29.1233,115.9122,28,6,149,104
694,29.1605,115.928,28,6,146,100
695,29.1603,115.9282,28,6,146,100
696,29.1605,115.928,28,6,146,100
697,29.1605,115.9285,28,6,146,100
698,29.1593,115.9292,28,6,146,100
699,29.1588,115.9298,28,6,147,100
700,29.1592,115.9295,28,6,147,100
701,29.1678,115.9378,28,6,146,99
702,29.1648,115.9327,28,6,146,99
703,29.1645,115.9325,28,6,146,99
704,29.17,115.938,28,6,146,99
705,29.1652,115.9323,28,6,146,99
