1,38.062,-102.61841,9,5,2208,465
2,37.062,-102.61841,9,5,1946,705
id,Date,Surface_reflectance_for_band_1,Surface_reflectance_for_band_2,Surface_reflectance_for_band_3,Surface_reflectance_for_band_4,Surface_reflectance_for_band_5,Surface_reflectance_for_band_6,Surface_reflectance_for_band_7,Surface_reflectance_500m_quality_control_flags,Solar_zenith,View_zenith,Relative_azimuth,Surface_reflectance_500m_state_flags,Surface_reflectance_day_of_year,actual_date
2,2001/07/28,1062,2467,547,960,3155,3132,2189,1073741824,2421,231,-3012,136,214,2001/08/02
2,2001/08/05,780,2109,406,734,2830,2522,1554,1075576832,2166,4657,12709,72,217,2001/08/05
2,2001/08/13,872,2310,442,826,2951,2772,1760,1073741824,2618,2109,13012,136,228,2001/08/16
2,2001/08/21,1062,2621,533,981,3303,3073,2008,1073741824,3119,1422,-4701,72,239,2001/08/27
2,2001/08/29,1117,2536,565,999,3174,3018,1911,1073741824,3267,268,-4222,72,246,2001/09/03
2,2001/09/06,1034,2364,530,896,3088,2862,1834,1073741824,3444,893,12000,72,253,2001/09/10
2,2001/09/14,1184,2475,610,977,3337,3227,2059,1073741824,3966,2574,-5577,72,264,2001/09/21
2,2001/09/22,1084,2175,551,855,2998,2981,1904,1073741824,4001,892,11565,72,269,2001/09/26
2,2001/09/30,1118,2155,573,869,3024,3034,1929,1073741824,4221,2008,11482,72,276,2001/10/03
2,2001/10/08,1254,2313,631,944,3333,3384,2157,1073741824,4713,1441,-6090,72,287,2001/10/14
2,2001/10/16,1345,2356,625,998,3306,3286,2053,1073741824,4794,2073,11156,138,292,2001/10/19
2,2001/10/24,1135,2023,565,834,3055,3071,1924,1073741824,5014,3030,11185,72,299,2001/10/26
2,2001/11/01,1394,2406,703,1023,3491,3569,2195,1073741824,5386,3552,-6341,72,305,2001/11/01
2,2001/11/09,1138,2010,583,835,3020,3137,1876,1073741824,5506,3012,11110,72,315,2001/11/11
