8,10.865556,-3.072778,17,7,837,1096
9,13.2829,30.4783,20,7,1159,806

No data
No dataid,Date,8-day daytime 1km grid Land-surface Temperature,Quality control for daytime LST and emissivity,Average time of daytime Land-surface Temperature observation,Average view zenith angle of daytime Land-surface Temperature,8-day nighttime 1km grid Land-surface Temperature,Quality control for nighttime LST and emissivity,Average time of nighttime Land-surface Temperature observation,Average view zenith angle of nighttime Land-surface Temperature,Band 31 emissivity,Band 32 emissivity,the days in clear-sky conditions and with validate LSTs,the nights in clear-sky conditions and with validate LSTs,actual_date
9,2013/01/01,15675,17,135,70,14269,0,14,99,243,245,255,213,N\A
9,2013/01/09,15590,17,134,58,14176,0,11,71,243,245,251,171,N\A
9,2013/01/17,15932,17,135,70,14444,65,13,94,243,245,255,20,N\A
9,2013/01/25,16027,17,132,39,14370,81,14,32,243,245,43,139,N\A
9,2013/02/02,15845,0,135,69,14493,0,14,81,244,246,255,208,N\A
9,2013/02/10,15940,0,134,62,14472,17,15,42,243,245,219,138,N\A
9,2013/02/18,16010,17,136,79,14426,17,13,101,243,245,253,212,N\A
9,2013/02/26,16044,0,134,57,14594,17,11,71,243,245,251,171,N\A
9,2013/03/06,16161,0,136,74,14419,81,17,60,243,245,239,21,N\A
9,2013/03/14,16368,17,133,45,14507,0,12,88,243,245,227,170,N\A
9,2013/03/22,16353,0,137,79,14422,65,19,80,244,245,253,213,N\A
9,2013/03/30,16369,0,134,49,14484,0,11,71,243,245,187,171,N\A
9,2013/04/07,16382,17,137,83,14323,17,15,92,243,245,181,21,N\A
9,2013/04/15,16039,0,133,46,14571,0,15,35,243,245,235,40,N\A
9,2013/04/23,16157,0,136,70,14638,17,13,102,243,245,255,212,N\A
9,2013/05/01,16409,0,135,65,14690,0,16,46,243,245,123,169,N\A
9,2013/05/09,16093,17,135,68,14668,17,14,92,244,246,197,196,N\A
9,2013/05/17,16298,17,134,54,14639,17,15,71,243,245,99,171,N\A
9,2013/05/25,15961,0,135,68,14678,17,14,99,243,245,240,213,N\A
9,2013/06/02,15901,0,135,62,14297,0,12,85,243,245,202,40,N\A
9,2013/06/10,16172,17,134,61,14699,0,13,108,243,245,247,209,N\A
9,2013/06/18,16344,81,133,43,14748,81,11,2,243,245,11,1,N\A
9,2013/06/26,16183,17,135,61,14827,0,16,51,243,245,213,65,N\A
9,2013/07/04,16173,81,137,83,14705,0,16,88,244,246,26,170,N\A
9,2013/07/12,15752,65,138,97,14677,65,20,100,244,246,129,128,N\A
9,2013/07/20,15993,65,133,48,0,2,255,255,243,245,8,0,N\A
9,2013/07/28,15791,81,135,63,14827,0,18,74,243,245,4,5,N\A
9,2013/08/05,15388,65,134,48,14865,17,16,46,242,244,8,8,N\A
9,2013/08/13,15811,0,132,26,14716,65,22,117,243,245,80,64,N\A
9,2013/08/21,15763,81,135,63,14754,81,12,8,242,244,10,128,N\A
9,2013/08/29,15618,65,138,94,14750,17,22,117,243,245,164,64,N\A
9,2013/09/06,15658,17,134,56,14798,17,14,23,243,245,226,32,N\A
9,2013/09/14,15893,17,136,76,14840,17,16,45,243,245,145,81,N\A
9,2013/09/22,15890,17,133,45,14641,0,21,109,243,245,227,128,N\A
9,2013/09/30,15989,0,135,70,14634,0,16,94,243,245,255,149,N\A
9,2013/10/08,16063,17,133,50,14770,0,17,59,244,246,203,168,N\A
9,2013/10/16,16154,0,136,79,14687,0,15,79,243,245,253,213,N\A
9,2013/10/24,16030,0,134,57,14661,0,15,40,243,245,251,11,N\A
9,2013/11/01,15960,0,136,75,14538,65,14,75,243,245,239,85,N\A
9,2013/11/09,16014,0,134,58,14406,81,20,86,244,246,251,40,N\A
9,2013/11/17,15961,17,136,70,14264,0,13,68,243,245,255,84,N\A
9,2013/11/25,16058,17,134,58,14559,65,13,64,243,245,251,170,N\A
9,2013/12/03,15956,17,136,70,14483,17,15,93,243,245,255,21,N\A
9,2013/12/11,15482,0,134,58,14097,0,10,71,243,245,251,169,N\A
9,2013/12/19,15766,0,135,70,14301,65,14,75,243,245,255,85,N\A
9,2013/12/27,15823,17,135,64,14217,0,17,61,244,246,27,10,N\A
9,2014/01/01,15682,17,134,58,14040,0,9,105,243,245,255,165,N\A
9,2014/01/09,15670,0,135,62,14116,0,14,68,243,245,222,94,N\A
9,2014/01/17,15895,17,134,58,14343,0,11,81,243,245,255,165,N\A
9,2014/01/25,15905,17,134,61,14457,65,14,87,243,245,95,70,N\A
9,2014/02/02,15889,17,134,58,14247,0,17,100,243,245,255,169,N\A
9,2014/02/10,15719,17,134,54,14120,17,14,68,243,245,218,94,N\A
9,2014/02/18,15924,0,133,48,14271,65,14,61,243,245,191,173,N\A
9,2014/02/26,16064,0,136,76,14371,81,21,109,243,245,29,6,N\A
9,2014/03/06,16172,17,135,70,14710,0,14,22,243,245,14,1,N\A
9,2014/03/14,16160,0,136,74,14454,0,13,79,243,245,159,82,N\A
9,2014/03/22,16315,0,135,66,14358,65,19,83,243,245,239,173,N\A
9,2014/03/30,16256,17,136,77,14593,0,16,45,243,245,211,82,N\A
9,2014/04/07,16251,17,133,48,14611,0,12,120,244,245,7,133,N\A
9,2014/04/15,16367,17,135,65,14689,0,14,30,244,246,22,26,N\A
9,2014/04/23,15888,65,131,18,14847,17,13,62,243,245,144,141,N\A
9,2014/05/01,16261,0,133,50,14731,17,12,73,243,245,30,14,N\A
9,2014/05/09,16285,0,137,80,14545,81,13,70,243,245,232,161,N\A
9,2014/05/17,16435,0,135,64,14605,0,6,117,244,246,31,2,N\A
9,2014/05/25,15965,0,136,77,14812,0,15,43,244,246,40,140,N\A
9,2014/06/02,15839,0,135,61,14821,17,16,55,243,245,86,74,N\A
9,2014/06/10,16065,17,136,72,14777,17,14,63,242,244,250,173,N\A
9,2014/06/18,15824,65,137,84,14870,17,20,97,243,245,65,22,N\A
9,2014/06/26,15533,81,135,63,14669,65,21,99,243,245,32,164,N\A
9,2014/07/04,15917,81,130,16,14363,81,18,75,244,246,2,16,N\A
9,2014/07/12,15659,0,135,63,0,2,255,255,242,244,32,0,N\A
9,2014/07/20,15610,0,133,48,0,2,255,255,244,246,64,0,N\A
9,2014/07/28,15724,81,135,63,14805,0,15,33,244,246,32,128,N\A
9,2014/08/05,15943,65,134,49,0,2,255,255,245,247,64,0,N\A
9,2014/08/13,15814,0,136,77,0,2,255,255,243,245,40,0,N\A
9,2014/08/21,0,2,255,255,0,2,255,255,0,0,0,0,N\A
9,2014/08/29,15390,81,133,36,14640,0,15,119,242,244,128,132,N\A
