site-id,lat,lon,tile-h,tile-v,pixel-col,pixel_row
1091,27.7067,115.3108,28,6,249,274
1092,27.707,115.3112,28,6,249,274
1093,27.7085,115.303,28,6,248,274
1094,27.7087,115.3122,28,6,249,274
1095,27.7093,115.3088,28,6,248,274
1096,27.7095,115.309,28,6,248,274
1097,27.711,115.3053,28,6,248,274
1098,27.713,115.3122,28,6,248,273
1099,27.7138,115.303,28,6,247,273
1100,27.7142,115.3035,28,6,247,273
1101,27.715,115.352,28,6,252,273
1102,27.7182,115.3483,28,6,251,273
1103,27.7183,115.348,28,6,251,273
1104,27.7183,115.348,28,6,251,273
1105,27.7183,115.3487,28,6,251,273
1106,27.719,115.3482,28,6,251,273
1107,27.719,115.3482,28,6,251,273
1108,27.7192,115.3483,28,6,251,273
1109,27.7192,115.3485,28,6,251,273
1110,27.7192,115.3485,28,6,251,273
1111,27.7193,115.3477,28,6,251,273
1112,27.7195,115.3497,28,6,251,273
1113,27.7197,115.3483,28,6,251,273
1114,27.7198,115.3473,28,6,251,273
1115,27.7198,115.3482,28,6,251,273
1116,27.7198,115.3483,28,6,251,273
1117,27.7198,115.3493,28,6,251,273
1118,27.7198,115.3493,28,6,251,273
1119,27.7198,115.3495,28,6,251,273
1120,27.72,115.3478,28,6,251,273
1121,27.72,115.348,28,6,251,273
1122,27.72,115.348,28,6,251,273
1123,27.72,115.3485,28,6,251,273
1124,27.72,115.349,28,6,251,273
1125,27.72,115.3495,28,6,251,273
1126,27.72,115.3495,28,6,251,273
1127,27.72,115.3495,28,6,251,273
1128,27.7202,115.349,28,6,251,273
1129,27.7202,115.3492,28,6,251,273
1130,27.7203,115.3465,28,6,251,273
1131,27.7203,115.3488,28,6,251,273
1132,27.7203,115.3492,28,6,251,273
1133,27.7205,115.2557,28,6,241,273
1134,27.7205,115.349,28,6,251,273
1135,27.7207,115.3495,28,6,251,273
1136,27.721,115.3503,28,6,251,272
1137,27.847,115.259,28,6,227,257
1138,27.8507,115.1865,28,6,219,257
1139,27.8507,115.1865,28,6,219,257
1140,27.8507,115.1867,28,6,219,257
1141,27.8508,115.1868,28,6,219,257
1142,27.851,115.1867,28,6,219,257
1143,27.8512,115.1867,28,6,219,257
1144,27.854,115.261,28,6,227,257
1145,27.8558,115.2498,28,6,225,256
