1,2010/03/06,59,18,105,64,248,248,N\A
1,2010/03/14,90,65,40,32,0,1,N\A
1,2010/03/22,93,62,97,64,248,248,N\A
1,2010/03/30,44,11,105,32,248,248,N\A
1,2010/04/07,16,4,0,64,12,3,N\A
1,2010/04/15,89,62,32,0,1,4,N\A
1,2010/04/23,92,61,97,72,248,248,N\A
1,2010/05/01,81,42,0,64,2,3,N\A
1,2010/05/09,87,54,40,48,2,8,N\A
1,2010/05/17,90,66,40,48,0,2,N\A
1,2010/05/25,86,48,0,72,1,4,N\A
1,2010/06/02,89,62,40,48,1,4,N\A
1,2010/06/10,89,62,32,8,1,4,N\A
