1,46.0827,-89.9792,11,4,910,470
2,-2.8566,-54.9589,12,9,613,342
3,29.9495,-97.9962,9,6,610,6
4,39.9712,-74.4345,12,5,354,3

No data
No dataid,Date,8-day daytime 1km grid Land-surface Temperature,Quality control for daytime LST and emissivity,Average time of daytime Land-surface Temperature observation,Average view zenith angle of daytime Land-surface Temperature,8-day nighttime 1km grid Land-surface Temperature,Quality control for nighttime LST and emissivity,Average time of nighttime Land-surface Temperature observation,Average view zenith angle of nighttime Land-surface Temperature,Band 31 emissivity,Band 32 emissivity,the days in clear-sky conditions and with validate LSTs,the nights in clear-sky conditions and with validate LSTs,actual_date
1,2002/07/04,14924,0,129,56,0,2,255,255,245,247,11,0,N\A
1,2002/07/12,14969,0,126,30,14256,0,20,57,246,247,157,183,N\A
1,2002/07/20,14885,65,131,72,14110,0,25,99,245,247,212,136,N\A
1,2002/07/28,15012,0,130,59,0,2,255,255,246,247,3,0,N\A
1,2002/08/05,14929,0,127,37,14338,65,22,67,246,247,11,9,N\A
1,2002/08/13,14669,65,129,59,14129,0,18,37,245,247,242,170,N\A
1,2002/08/21,14716,0,125,27,14178,0,22,67,245,247,50,48,N\A
1,2002/08/29,14853,0,126,41,14244,0,17,35,246,247,99,109,N\A
1,2002/09/06,14876,0,126,38,14310,0,22,72,245,247,60,108,N\A
1,2002/09/14,14870,0,127,42,14084,65,25,93,245,247,12,152,N\A
1,2002/09/22,14429,0,120,2,13679,65,19,53,245,247,32,34,N\A
1,2002/09/30,14612,0,130,63,13929,65,21,66,245,247,11,134,N\A
1,2002/10/08,14343,0,124,24,13820,65,22,73,245,247,74,42,N\A
1,2002/10/16,13790,65,138,122,13424,65,19,44,245,247,16,8,N\A
1,2002/10/24,13837,65,128,56,0,2,255,255,245,247,176,0,N\A
1,2002/11/01,13968,0,130,66,13519,65,22,68,245,247,76,131,N\A
1,2002/11/09,0,2,255,255,13375,65,27,112,245,247,0,8,N\A
1,2002/11/17,13760,65,127,44,13314,65,16,23,246,247,7,12,N\A
1,2002/11/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2002/12/03,13749,65,126,33,13077,65,18,44,249,249,128,145,N\A
1,2002/12/11,13818,65,133,99,13485,65,22,74,251,250,1,1,N\A
1,2002/12/19,13493,65,126,33,13065,65,20,54,249,249,128,192,N\A
1,2002/12/27,13500,65,127,41,0,2,255,255,248,249,18,0,N\A
1,2003/01/01,13633,65,126,39,12933,65,14,10,248,248,194,8,N\A
1,2003/01/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2003/01/17,0,2,255,255,12426,65,27,113,246,246,0,160,N\A
1,2003/01/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2003/02/02,0,2,255,255,12177,65,26,107,245,247,0,128,N\A
1,2003/02/10,13309,65,130,72,12257,65,27,106,249,249,160,76,N\A
1,2003/02/18,0,2,255,255,12306,0,19,55,248,249,0,160,N\A
1,2003/02/26,0,2,255,255,12495,0,20,57,247,247,0,171,N\A
1,2003/03/06,13183,65,132,91,12553,0,23,79,249,247,16,209,N\A
1,2003/03/14,13991,65,131,75,13658,65,20,60,248,248,9,14,N\A
1,2003/03/22,13897,65,132,91,13550,0,23,73,247,246,16,10,N\A
1,2003/03/30,0,2,255,255,13200,0,20,54,247,248,0,6,N\A
1,2003/04/07,14483,0,125,34,13581,65,16,25,246,247,184,56,N\A
1,2003/04/15,14399,0,129,61,14328,0,17,27,247,247,128,1,N\A
1,2003/04/23,14533,0,127,44,13732,65,16,32,245,247,15,44,N\A
1,2003/05/01,14605,0,126,42,13509,0,15,15,245,247,39,4,N\A
1,2003/05/09,14557,65,129,63,13824,0,20,54,245,247,88,240,N\A
1,2003/05/17,14661,0,128,57,13809,65,23,78,245,247,200,211,N\A
1,2003/05/25,14752,0,126,46,13752,0,22,75,245,247,199,151,N\A
1,2003/06/02,14525,65,126,50,13850,65,20,54,245,247,10,21,N\A
1,2003/06/10,14755,65,126,38,14137,0,19,51,246,247,106,224,N\A
1,2003/06/18,15012,0,126,38,13975,0,23,76,245,247,30,30,N\A
1,2003/06/26,14801,65,125,37,14095,65,17,33,245,247,176,114,N\A
1,2003/07/04,14986,0,126,50,14186,0,17,29,246,247,10,49,N\A
1,2003/07/12,14804,0,124,27,14053,0,21,67,245,247,235,211,N\A
1,2003/07/20,14921,65,126,41,14102,65,17,32,245,247,193,156,N\A
1,2003/07/28,14785,65,127,51,14214,65,16,20,245,247,134,2,N\A
1,2003/08/05,14851,65,131,76,14219,65,20,51,245,247,216,249,N\A
1,2003/08/13,15066,0,128,52,14363,0,19,46,245,247,175,63,N\A
1,2003/08/21,14770,0,126,41,14346,0,19,44,245,247,227,7,N\A
1,2003/08/29,14721,0,127,51,14026,65,19,54,245,247,221,175,N\A
1,2003/09/06,14974,0,128,51,14342,0,21,62,246,247,29,43,N\A
1,2003/09/14,14843,0,130,74,13948,0,19,44,246,247,92,64,N\A
1,2003/09/22,14531,0,135,112,0,2,255,255,245,247,2,0,N\A
1,2003/09/30,14559,0,125,30,13564,0,19,51,245,247,224,224,N\A
1,2003/10/08,14712,0,124,26,14101,0,19,47,246,247,23,39,N\A
1,2003/10/16,14523,0,130,74,13838,0,23,84,246,247,28,4,N\A
1,2003/10/24,0,2,255,255,13640,65,24,93,245,246,0,2,N\A
1,2003/11/01,13412,65,125,30,13204,65,28,117,250,249,224,32,N\A
1,2003/11/09,13912,0,128,55,13171,65,19,41,247,248,37,33,N\A
1,2003/11/17,13987,0,134,107,13540,65,14,10,246,247,4,8,N\A
1,2003/11/25,0,2,255,255,13144,65,20,55,246,247,0,32,N\A
1,2003/12/03,0,2,255,255,12898,65,25,101,246,247,0,1,N\A
1,2003/12/11,13126,65,126,34,0,2,255,255,252,250,4,0,N\A
1,2003/12/19,13316,65,130,72,13113,65,25,96,250,249,64,156,N\A
1,2003/12/27,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/01/01,13225,65,129,62,0,2,255,255,252,250,4,0,N\A
1,2004/01/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/01/17,0,2,255,255,12464,65,26,107,246,247,0,10,N\A
1,2004/01/25,12704,65,126,33,12238,65,22,75,250,248,32,113,N\A
1,2004/02/02,13091,65,129,61,12818,65,23,84,252,250,4,32,N\A
1,2004/02/10,13277,65,129,61,12374,0,17,30,251,249,104,34,N\A
1,2004/02/18,13540,65,131,82,0,2,255,255,252,250,1,0,N\A
1,2004/02/26,13633,65,123,15,13226,0,16,24,249,247,1,11,N\A
1,2004/03/05,13527,65,130,67,13079,0,15,16,250,249,144,80,N\A
1,2004/03/13,13586,65,128,51,12975,0,19,45,249,247,8,96,N\A
1,2004/03/21,13489,65,130,72,12998,0,23,83,250,249,5,14,N\A
1,2004/03/29,14069,65,126,39,13284,0,18,41,248,248,208,152,N\A
1,2004/04/06,14383,0,132,86,13314,65,29,119,247,248,129,66,N\A
1,2004/04/14,14214,65,121,6,13805,0,22,67,245,247,4,12,N\A
1,2004/04/22,14627,0,128,54,13414,65,21,60,247,246,65,36,N\A
1,2004/04/30,14354,0,131,74,13599,65,19,46,246,247,74,238,N\A
1,2004/05/08,14444,65,133,91,13686,0,25,101,246,247,128,8,N\A
1,2004/05/16,14676,0,122,11,13810,0,19,50,245,247,5,44,N\A
1,2004/05/24,14664,65,129,52,13624,65,16,21,246,247,20,16,N\A
1,2004/06/01,14924,0,128,53,14043,0,19,49,245,247,102,190,N\A
1,2004/06/09,14805,0,124,20,0,2,255,255,246,247,90,0,N\A
1,2004/06/17,14561,65,123,19,13999,65,20,57,245,247,28,246,N\A
1,2004/06/25,14808,65,132,78,14033,0,21,63,246,247,249,182,N\A
1,2004/07/03,14631,0,125,27,0,2,255,255,246,247,160,0,N\A
1,2004/07/11,14859,0,129,58,14104,0,19,43,246,247,30,144,N\A
1,2004/07/19,14724,65,128,49,14257,65,23,75,245,247,105,206,N\A
1,2004/07/27,14794,65,133,83,14178,0,22,76,245,247,55,169,N\A
1,2004/08/04,14752,65,131,69,13978,0,19,51,245,247,7,7,N\A
1,2004/08/12,14606,65,129,59,13797,0,23,83,245,247,175,14,N\A
1,2004/08/20,14618,0,125,28,14019,65,19,49,245,247,135,139,N\A
1,2004/08/28,14946,65,133,86,14127,0,21,64,245,247,164,206,N\A
1,2004/09/05,14731,0,123,18,14070,65,20,53,245,247,176,252,N\A
1,2004/09/13,14723,0,133,83,14183,0,18,42,246,247,105,113,N\A
1,2004/09/21,14757,0,124,24,14074,0,18,38,245,247,183,237,N\A
1,2004/09/29,14638,0,128,51,13682,65,20,57,246,247,195,200,N\A
1,2004/10/07,14489,0,128,51,13786,0,20,61,245,247,31,93,N\A
1,2004/10/15,14437,65,135,106,13642,0,14,10,245,247,32,64,N\A
1,2004/10/23,14245,0,121,6,0,2,255,255,245,247,4,0,N\A
1,2004/10/31,13899,65,120,2,13679,0,23,82,246,247,8,136,N\A
1,2004/11/08,13862,0,125,34,13396,65,21,60,245,247,59,232,N\A
1,2004/11/16,13750,0,132,90,13432,65,19,47,248,248,128,96,N\A
1,2004/11/24,13456,65,125,24,13146,65,21,62,247,248,33,129,N\A
1,2004/12/02,13280,65,120,2,0,2,255,255,251,250,8,0,N\A
1,2004/12/10,0,2,255,255,12805,65,30,126,251,250,0,160,N\A
1,2004/12/18,0,2,255,255,12098,0,19,47,248,248,0,96,N\A
1,2004/12/26,0,2,255,255,12374,0,12,2,245,247,0,1,N\A
1,2005/01/01,12944,65,131,81,12735,0,21,61,248,248,4,96,N\A
1,2005/01/09,12644,65,127,42,12006,65,31,129,252,250,160,128,N\A
1,2005/01/17,0,2,255,255,12158,65,29,122,246,247,0,2,N\A
1,2005/01/25,13101,65,130,72,12639,0,19,44,252,250,8,8,N\A
1,2005/02/02,13829,65,128,51,13297,0,27,113,251,250,6,8,N\A
1,2005/02/10,0,2,255,255,13417,0,12,2,246,247,0,4,N\A
1,2005/02/18,0,2,255,255,12549,65,16,21,245,247,0,64,N\A
1,2005/02/26,13447,65,128,51,12557,0,17,27,251,249,32,41,N\A
1,2005/03/06,13262,65,131,82,12642,0,22,68,248,248,4,252,N\A
1,2005/03/14,0,2,255,255,12849,0,29,118,247,248,0,144,N\A
1,2005/03/22,13759,65,127,48,13174,0,23,81,251,250,27,57,N\A
1,2005/03/30,14329,0,126,39,13493,65,15,15,246,247,24,36,N\A
1,2005/04/07,14575,0,130,66,13604,0,19,47,245,247,235,74,N\A
1,2005/04/15,14304,65,124,26,13688,0,18,41,246,247,96,201,N\A
1,2005/04/23,14107,0,129,60,13518,65,24,88,246,247,3,33,N\A
1,2005/05/01,14569,0,126,36,13571,0,18,48,245,247,60,68,N\A
1,2005/05/09,14322,65,134,106,0,2,255,255,246,247,128,0,N\A
1,2005/05/17,15027,0,130,71,13833,0,15,15,245,247,8,128,N\A
1,2005/05/25,14995,65,127,42,13818,0,21,60,245,247,64,240,N\A
1,2005/06/02,14930,65,131,73,14098,65,19,46,246,247,25,34,N\A
1,2005/06/10,14754,0,128,58,14130,65,22,69,245,247,228,205,N\A
1,2005/06/18,15032,0,127,47,14295,0,19,53,246,247,187,95,N\A
1,2005/06/26,14944,0,128,56,14033,0,16,21,246,247,194,64,N\A
1,2005/07/04,14933,65,125,32,14355,65,19,44,245,247,248,153,N\A
1,2005/07/12,14994,0,127,50,14383,65,23,82,246,247,172,185,N\A
1,2005/07/20,14962,0,125,34,14291,65,19,46,246,247,151,167,N\A
1,2005/07/28,14921,65,127,52,14367,0,15,13,245,247,188,66,N\A
1,2005/08/05,15032,0,128,51,14377,65,18,45,246,247,47,31,N\A
1,2005/08/13,14867,65,129,66,14191,65,26,107,246,247,140,40,N\A
1,2005/08/21,14650,0,125,33,14027,65,15,19,246,247,71,13,N\A
1,2005/08/29,14770,0,127,43,14161,0,24,88,246,247,94,234,N\A
1,2005/09/06,14813,65,126,34,14205,0,17,34,245,247,189,46,N\A
1,2005/09/14,14805,0,129,63,14015,0,22,69,245,247,254,205,N\A
1,2005/09/22,14574,0,127,49,13893,0,18,40,245,247,50,230,N\A
1,2005/09/30,14840,0,129,67,14252,0,17,29,245,247,7,6,N\A
1,2005/10/08,14411,0,130,72,13827,65,17,37,247,248,78,196,N\A
1,2005/10/16,14269,0,127,48,13676,65,19,45,246,247,27,20,N\A
1,2005/10/24,14220,0,126,39,13547,65,21,59,246,247,24,56,N\A
1,2005/11/01,14109,65,133,99,13936,65,20,54,245,247,1,4,N\A
1,2005/11/09,14107,0,136,110,13437,65,12,2,245,246,6,4,N\A
1,2005/11/17,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/11/25,0,2,255,255,12829,65,31,128,251,250,0,128,N\A
1,2005/12/03,0,2,255,255,12855,65,27,111,249,249,0,34,N\A
1,2005/12/11,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/12/19,0,2,255,255,12924,0,26,98,245,247,0,3,N\A
1,2005/12/27,0,2,255,255,13110,0,26,107,247,248,0,16,N\A
1,2006/01/01,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2006/01/09,13437,65,127,42,13063,0,18,38,249,249,2,14,N\A
1,2006/01/17,0,2,255,255,12759,65,18,35,246,247,0,128,N\A
1,2006/01/25,0,2,255,255,13326,65,14,10,250,249,0,8,N\A
1,2006/02/02,13614,65,128,51,12517,0,19,44,249,248,1,160,N\A
1,2006/02/10,0,2,255,255,12741,0,24,90,250,247,0,224,N\A
1,2006/02/18,13137,65,128,48,12526,0,21,64,251,249,133,79,N\A
1,2006/02/26,13526,65,130,72,12433,0,20,55,248,248,64,89,N\A
1,2006/03/06,13687,65,131,82,13419,0,20,58,248,249,32,112,N\A
1,2006/03/14,13612,65,128,51,12898,0,16,22,251,250,120,98,N\A
1,2006/03/22,13828,65,128,55,13164,0,20,57,250,249,176,251,N\A
1,2006/03/30,13983,65,128,53,13456,65,16,23,246,246,48,96,N\A
1,2006/04/07,14427,0,128,59,13623,65,20,57,246,247,171,199,N\A
1,2006/04/15,14740,0,127,45,13730,0,20,58,246,246,13,25,N\A
1,2006/04/23,14611,0,128,51,13671,65,22,70,245,247,29,62,N\A
1,2006/05/01,14630,0,138,118,13787,0,18,41,246,247,36,232,N\A
1,2006/05/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2006/05/17,14654,0,130,64,13711,65,20,51,245,247,247,122,N\A
1,2006/05/25,15003,65,129,59,14281,65,20,57,245,247,188,86,N\A
1,2006/06/02,14964,0,129,59,14075,0,20,55,246,247,102,110,N\A
1,2006/06/10,14840,0,128,47,13903,0,20,54,246,247,53,53,N\A
1,2006/06/18,14666,0,129,52,13997,65,19,50,246,247,41,52,N\A
1,2006/06/26,14907,65,128,43,14097,0,19,51,245,247,93,217,N\A
1,2006/07/04,14808,65,128,47,14075,0,20,54,245,247,63,15,N\A
1,2006/07/12,15177,0,128,49,14310,0,22,68,246,247,125,203,N\A
1,2006/07/20,15030,65,130,63,14312,65,16,29,246,247,87,50,N\A
1,2006/07/28,15127,0,129,56,14203,0,23,74,245,247,201,192,N\A
1,2006/08/05,14873,0,129,60,14082,0,21,61,246,247,220,204,N\A
1,2006/08/13,14872,0,129,52,14103,0,19,41,246,247,204,140,N\A
1,2006/08/21,14726,65,126,38,14077,0,16,25,245,247,65,74,N\A
1,2006/08/29,14861,0,132,77,14019,0,19,46,245,247,142,190,N\A
1,2006/09/06,14702,0,124,19,14096,0,26,97,245,247,139,133,N\A
1,2006/09/14,14517,0,129,54,13973,0,18,35,245,247,199,23,N\A
1,2006/09/22,14217,65,131,68,13580,65,22,65,246,247,76,16,N\A
1,2006/09/30,14577,0,127,40,13906,0,22,66,245,247,182,206,N\A
1,2006/10/08,14466,0,128,55,14042,65,26,101,245,247,5,1,N\A
1,2006/10/16,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2006/10/24,14053,65,131,66,13411,65,17,32,246,247,42,110,N\A
1,2006/11/01,14065,0,130,58,13409,0,27,92,245,247,36,36,N\A
1,2006/11/09,13693,65,126,26,13655,0,29,113,245,247,8,9,N\A
1,2006/11/17,13803,0,126,27,13454,0,28,113,247,248,20,64,N\A
1,2006/11/25,13780,0,133,91,13386,65,21,61,248,248,16,3,N\A
1,2006/12/03,13303,65,132,82,13040,65,27,100,247,248,32,212,N\A
1,2006/12/11,13437,65,122,6,0,2,255,255,251,250,128,0,N\A
1,2006/12/19,13710,0,125,26,13509,0,25,93,245,246,3,2,N\A
1,2006/12/27,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2007/01/01,13522,65,124,14,13434,0,27,107,251,250,1,4,N\A
1,2007/01/09,0,2,255,255,12820,65,26,99,246,247,0,34,N\A
1,2007/01/17,0,2,255,255,12581,65,21,62,250,250,0,129,N\A
1,2007/01/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2007/02/02,0,2,255,255,12304,0,19,66,246,247,0,248,N\A
1,2007/02/10,0,2,255,255,12520,0,19,42,247,246,0,113,N\A
1,2007/02/18,0,2,255,255,12930,65,21,51,247,247,0,43,N\A
1,2007/02/26,0,2,255,255,12739,0,25,93,250,247,0,138,N\A
1,2007/03/06,13801,65,128,43,13009,65,22,67,248,248,40,118,N\A
1,2007/03/14,13801,65,128,42,12974,65,24,80,246,247,16,58,N\A
1,2007/03/22,14533,0,132,73,0,2,255,255,246,247,48,0,N\A
1,2007/03/30,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2007/04/07,13984,0,128,53,13142,65,25,85,246,247,68,140,N\A
1,2007/04/15,14581,0,129,58,13414,65,23,74,246,246,171,59,N\A
1,2007/04/23,14648,0,130,65,13713,65,23,108,245,247,113,224,N\A
1,2007/05/01,14793,65,128,49,13714,0,23,68,245,247,143,12,N\A
1,2007/05/09,14795,0,130,62,13918,0,20,53,245,247,13,182,N\A
1,2007/05/17,14681,0,129,58,13972,0,23,73,246,247,57,50,N\A
1,2007/05/25,0,2,255,255,13929,0,21,90,247,248,0,153,N\A
1,2007/06/02,14947,0,133,91,14018,0,20,49,245,247,128,216,N\A
1,2007/06/10,15040,0,130,64,14244,0,18,36,245,247,123,59,N\A
1,2007/06/18,15012,0,129,58,14036,0,22,68,245,247,249,30,N\A
1,2007/06/26,14918,0,129,52,14146,65,17,37,245,247,42,49,N\A
1,2007/07/04,14950,0,130,59,14223,0,23,75,245,247,75,175,N\A
1,2007/07/12,14853,65,133,85,14061,65,17,31,245,247,100,187,N\A
1,2007/07/20,15041,0,130,66,13902,0,24,84,245,247,179,3,N\A
1,2007/07/28,15100,0,129,56,14304,0,19,66,246,247,254,248,N\A
1,2007/08/05,15027,0,129,51,14433,65,20,53,245,247,102,224,N\A
1,2007/08/13,14825,0,128,51,14183,0,21,60,246,247,31,24,N\A
1,2007/08/21,14820,0,126,26,14019,0,24,84,246,247,82,32,N\A
1,2007/08/29,14940,0,132,74,14097,0,20,68,246,247,251,190,N\A
1,2007/09/06,14856,0,131,72,14319,0,19,45,245,247,5,5,N\A
1,2007/09/14,14683,0,127,33,13960,0,15,15,246,247,32,9,N\A
1,2007/09/22,14677,0,127,40,14072,0,20,82,245,247,83,71,N\A
1,2007/09/30,14819,0,131,71,14121,0,19,48,245,247,216,17,N\A
1,2007/10/08,0,2,255,255,13567,65,16,21,245,247,0,16,N\A
1,2007/10/16,0,2,255,255,13726,0,14,11,247,248,0,160,N\A
1,2007/10/24,14236,0,129,53,13571,65,23,73,246,247,255,86,N\A
1,2007/11/01,13973,0,125,24,13572,65,20,56,247,248,13,131,N\A
1,2007/11/09,14079,0,130,61,13777,0,23,84,248,248,4,32,N\A
1,2007/11/17,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2007/11/25,13767,0,132,81,12959,65,16,20,249,249,1,16,N\A
1,2007/12/03,0,2,255,255,12515,65,14,10,249,249,0,160,N\A
1,2007/12/11,0,2,255,255,12600,65,22,72,247,248,0,50,N\A
1,2007/12/19,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2007/12/27,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/01/01,0,2,255,255,12845,0,29,118,245,247,0,8,N\A
1,2008/01/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/01/17,12703,65,129,51,12081,0,19,46,250,248,64,220,N\A
1,2008/01/25,0,2,255,255,12663,0,18,36,246,247,0,163,N\A
1,2008/02/02,13277,65,130,62,12929,0,25,93,250,249,80,128,N\A
1,2008/02/10,12865,65,130,61,12500,65,18,38,249,248,32,174,N\A
1,2008/02/18,13298,65,131,71,12665,0,23,73,251,250,84,228,N\A
1,2008/02/26,0,2,255,255,12610,0,23,73,247,247,0,182,N\A
1,2008/03/05,13598,65,130,62,12632,0,20,56,249,248,80,252,N\A
1,2008/03/13,13657,65,130,62,13030,0,23,68,250,249,136,142,N\A
1,2008/03/21,0,2,255,255,12903,0,26,96,249,247,0,172,N\A
1,2008/03/29,13692,65,130,59,12992,65,23,71,250,249,41,91,N\A
1,2008/04/06,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/04/14,14520,0,121,2,13574,0,16,23,248,248,64,141,N\A
1,2008/04/22,14483,0,131,69,13650,0,14,10,245,247,130,2,N\A
1,2008/04/30,14555,0,128,45,13568,65,23,76,246,247,161,81,N\A
1,2008/05/08,14622,65,125,26,13623,65,24,82,246,246,194,177,N\A
1,2008/05/16,14714,0,127,38,13621,65,23,68,246,246,176,96,N\A
1,2008/05/24,14767,65,126,35,13673,0,21,59,245,247,50,57,N\A
1,2008/06/01,14825,65,124,18,14033,65,21,63,245,247,65,67,N\A
1,2008/06/09,14543,65,133,88,14085,65,25,86,245,247,113,98,N\A
1,2008/06/17,14889,0,130,63,13962,65,18,62,245,247,171,87,N\A
1,2008/06/25,14748,65,130,60,14189,0,20,48,245,247,240,98,N\A
1,2008/07/03,14846,0,128,48,14162,0,20,64,245,247,123,207,N\A
1,2008/07/11,14934,65,130,66,14038,65,13,2,246,247,155,8,N\A
1,2008/07/19,14767,0,127,39,14159,0,20,49,245,247,156,145,N\A
1,2008/07/27,14749,65,123,12,14252,0,20,52,245,247,170,251,N\A
1,2008/08/04,14748,65,129,57,14063,65,21,57,245,247,234,254,N\A
1,2008/08/12,14794,65,129,56,14137,0,21,60,245,247,236,253,N\A
1,2008/08/20,14736,0,127,38,14188,0,20,47,245,247,121,201,N\A
1,2008/08/28,14897,0,130,62,14302,65,19,45,246,247,31,62,N\A
1,2008/09/05,14512,0,126,26,13945,65,28,102,245,247,144,13,N\A
1,2008/09/13,14548,0,126,37,14038,0,24,82,245,247,188,177,N\A
1,2008/09/21,14673,0,129,55,14301,65,14,5,245,247,169,4,N\A
1,2008/09/29,14303,0,122,6,13530,65,22,59,246,247,32,112,N\A
1,2008/10/07,14427,0,130,60,13882,0,20,46,245,247,6,148,N\A
1,2008/10/15,14118,65,125,24,13650,65,17,21,246,247,104,90,N\A
1,2008/10/23,14119,0,125,26,13438,65,29,115,248,248,193,65,N\A
1,2008/10/31,14376,0,130,60,13775,0,20,46,247,248,9,19,N\A
1,2008/11/08,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/11/16,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2008/11/24,0,2,255,255,13049,0,14,5,245,247,0,4,N\A
1,2008/12/02,0,2,255,255,12661,65,13,2,245,247,0,8,N\A
1,2008/12/10,0,2,255,255,12305,0,28,111,247,248,0,68,N\A
1,2008/12/18,0,2,255,255,12331,0,25,93,246,247,0,128,N\A
1,2008/12/26,0,2,255,255,12940,0,21,54,247,241,0,8,N\A
1,2009/01/01,0,2,255,255,12577,0,17,29,248,248,0,50,N\A
1,2009/01/09,12832,65,131,67,12284,0,21,55,250,249,33,136,N\A
1,2009/01/17,0,2,255,255,12182,0,27,107,245,247,0,128,N\A
1,2009/01/25,0,2,255,255,12304,0,18,50,248,246,0,175,N\A
1,2009/02/02,13615,65,132,72,12775,0,21,54,250,247,64,80,N\A
1,2009/02/10,0,2,255,255,12598,0,28,113,245,247,0,64,N\A
1,2009/02/18,13566,65,132,72,12518,0,25,89,248,245,64,52,N\A
1,2009/02/26,0,2,255,255,12253,0,15,37,247,246,0,60,N\A
1,2009/03/06,13465,65,131,57,13059,0,21,55,249,248,66,142,N\A
1,2009/03/14,13944,65,126,20,13551,0,21,57,249,249,16,26,N\A
1,2009/03/22,13810,65,136,97,0,2,255,255,246,247,192,0,N\A
1,2009/03/30,13896,65,131,61,13422,65,17,21,245,247,128,144,N\A
1,2009/04/07,14233,0,127,35,13343,65,19,44,245,247,59,57,N\A
1,2009/04/15,14760,0,132,65,13516,65,14,45,245,247,7,7,N\A
1,2009/04/23,14419,0,124,8,13735,65,17,22,246,247,33,98,N\A
1,2009/05/01,14539,65,130,53,13710,0,24,79,246,247,177,202,N\A
1,2009/05/09,0,2,255,255,13802,65,14,6,245,247,0,40,N\A
1,2009/05/17,14737,0,128,41,13954,0,19,36,245,247,227,153,N\A
1,2009/05/25,14725,0,124,14,13827,0,20,51,245,247,41,224,N\A
1,2009/06/02,14723,0,128,44,13778,65,16,47,246,247,14,30,N\A
1,2009/06/10,14886,65,128,44,13918,65,19,40,246,247,56,60,N\A
1,2009/06/18,15203,0,130,58,14446,65,21,54,245,247,164,228,N\A
1,2009/06/26,15038,0,121,2,14229,0,26,97,245,247,1,133,N\A
1,2009/07/04,14862,0,132,73,14016,0,18,54,245,247,255,174,N\A
1,2009/07/12,14831,0,125,22,13883,0,22,61,245,247,3,3,N\A
1,2009/07/20,14755,65,132,74,14060,0,21,52,245,247,205,41,N\A
1,2009/07/28,14666,0,128,45,14138,0,21,57,245,247,240,163,N\A
1,2009/08/05,14781,65,126,30,14055,0,23,67,245,247,195,195,N\A
1,2009/08/13,14952,65,128,45,14197,0,20,53,245,247,19,113,N\A
1,2009/08/21,14702,0,126,31,14033,0,19,59,245,247,102,126,N\A
1,2009/08/29,14770,0,129,52,13931,0,19,41,245,247,252,250,N\A
1,2009/09/06,14738,0,125,24,14130,0,19,52,245,247,71,255,N\A
1,2009/09/14,14716,65,130,59,14139,0,19,42,245,247,255,99,N\A
1,2009/09/22,14673,0,125,26,13832,0,12,45,246,247,23,12,N\A
1,2009/09/30,14227,65,129,55,13500,0,22,61,245,247,131,3,N\A
1,2009/10/08,13896,0,133,91,13573,65,19,39,247,247,40,13,N\A
1,2009/10/16,14385,65,126,26,13779,65,15,10,245,247,8,8,N\A
1,2009/10/24,13961,0,132,75,13525,65,14,6,248,248,9,16,N\A
1,2009/11/01,14115,0,127,44,13440,65,28,113,246,247,115,160,N\A
1,2009/11/09,14107,0,126,31,13378,0,20,48,245,247,195,134,N\A
1,2009/11/17,13995,0,125,22,13411,0,20,49,246,247,3,27,N\A
1,2009/11/25,13798,0,134,99,0,2,255,255,245,247,8,0,N\A
1,2009/12/03,0,2,255,255,12846,65,15,10,251,250,0,8,N\A
1,2009/12/11,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/12/19,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2009/12/27,0,2,255,255,12499,0,23,75,248,248,0,8,N\A
1,2010/01/01,12903,65,132,82,12510,0,25,89,250,247,1,130,N\A
1,2010/01/09,0,2,255,255,12588,0,20,44,246,247,0,2,N\A
1,2010/01/17,13519,65,128,42,13022,0,21,59,250,249,16,25,N\A
1,2010/01/25,0,2,255,255,12218,0,13,38,248,248,0,176,N\A
1,2010/02/02,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2010/02/10,13451,65,129,51,12621,0,23,70,251,250,8,76,N\A
1,2010/02/18,13608,65,132,82,12770,0,24,79,249,247,1,163,N\A
1,2010/02/26,13815,65,126,27,12870,0,16,37,250,248,160,251,N\A
