1,29.066,116.0665,28,6,347,224
2,29.066,116.06667,28,6,347,224
id,Date,Surface_reflectance_for_band_1,Surface_reflectance_for_band_2,Surface_reflectance_for_band_3,Surface_reflectance_for_band_4,Surface_reflectance_for_band_5,Surface_reflectance_for_band_6,Surface_reflectance_for_band_7,Surface_reflectance_500m_quality_control_flags,Solar_zenith,View_zenith,Relative_azimuth,Surface_reflectance_500m_state_flags,Surface_reflectance_day_of_year,actual_date
2,2002/04/15,2260,2763,2385,2412,2447,1823,1049,1075576832,2369,439,-2609,8205,112,2002/04/22
2,2002/04/23,1128,1966,540,1006,1699,1466,826,1073741824,2081,884,14445,200,119,2002/04/29
2,2002/05/01,3669,3867,3852,3833,3320,3190,2035,1073741824,2633,5334,-1816,1033,125,2002/05/05
2,2002/05/09,860,1862,406,887,1267,1075,560,1073741824,2400,4673,-1574,204,132,2002/05/12
2,2002/05/17,776,2124,374,796,1802,1560,1004,1073741824,1770,382,-1132,136,144,2002/05/24
2,2002/05/25,533,2264,255,638,1725,1270,639,1073741824,1605,938,16381,200,151,2002/05/31
2,2002/06/02,1026,2899,694,1137,2620,2036,1177,1073741824,1849,1668,-796,200,153,2002/06/02
2,2002/06/10,2240,2914,2280,2356,2712,1908,1099,1073741824,1605,882,17186,1801,167,2002/06/16
2,2002/06/18,1237,3027,1180,1426,2633,1850,886,1073741824,2416,5334,-146,1033,173,2002/06/22
2,2002/06/26,1605,2696,1711,1769,2105,1490,763,1073741824,923,5988,15857,204,177,2002/06/26
2,2002/07/04,728,2498,390,852,2172,1604,925,1073741824,1880,384,-153,200,192,2002/07/11
2,2002/07/12,639,3196,331,770,2958,2277,1258,1073741824,2155,2832,-668,200,194,2002/07/13
2,2002/07/20,2735,3852,2669,2975,3428,2757,1792,1073741824,2646,5313,-825,1034,205,2002/07/24
2,2002/07/28,828,2552,411,859,2068,1630,925,1073741824,2019,900,15879,72,215,2002/08/03
2,2002/08/05,809,2255,371,836,1695,1308,707,1073741824,2283,1713,-1758,72,217,2002/08/05
2,2002/08/13,1833,2866,2173,2140,2320,1663,880,1073741824,1641,5988,13548,8205,225,2002/08/13
2,2002/08/21,586,3004,274,817,2395,1625,758,1073741824,2797,3827,-2651,200,235,2002/08/23
