1,No Data
2,No Data
3,No Data
4,No Data
5,No Data
6,No Data
7,No Data
8,No Data
9,No Data
10,No Data
11,No Data
id,Date,Daily daytime 1km grid Land-surface Temperature,Quality control for daytime LST and emissivity,Time of daytime Land-surface Temperature observation,View zenith angle of daytime Land-surface Temperature,Daily nighttime 1km grid Land-surface Temperature,Quality control for nighttime LST and emissivity,Time of nighttime Land-surface Temperature observation,View zenith angle of nighttime Land-surface Temperature,Band 31 emissivity,Band 32 emissivity,day clear-sky coverage,night clear-sky coverage,actual_date
1,2001/02/06,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/02/07,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/02/08,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/02/10,0,2,255,255,13938,81,227,104,240,243,0,2000,N\A
1,2001/02/11,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/02/12,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/02/13,0,2,255,255,13646,81,216,2,240,243,0,3999,N\A
1,2001/02/14,0,2,255,255,13831,81,223,59,240,243,0,1949,N\A
1,2001/02/15,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/02/16,0,2,255,255,13803,81,221,35,240,243,0,2000,N\A
1,2001/02/17,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/02/18,0,2,255,255,14055,17,219,18,240,243,0,4000,N\A
1,2001/02/19,0,2,255,255,14066,81,226,95,240,243,0,1984,N\A
1,2001/02/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/02/21,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/02/22,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/02/23,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/02/24,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/02/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/02/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/02/27,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/02/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/03/01,0,2,255,255,13890,81,216,2,240,243,0,4000,N\A
1,2001/03/02,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/03/03,0,2,255,255,13798,81,230,123,240,243,0,4000,N\A
1,2001/03/04,0,2,255,255,13965,81,221,35,240,243,0,1975,N\A
1,2001/03/05,14210,81,118,128,0,2,255,255,240,243,91,0,N\A
1,2001/03/06,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/03/07,0,2,255,255,13777,81,226,94,240,243,0,1992,N\A
1,2001/03/08,0,2,255,255,13862,17,217,6,240,243,0,4000,N\A
1,2001/03/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/03/10,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/03/11,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/03/12,0,2,255,255,14026,81,229,118,240,243,0,3708,N\A
1,2001/03/13,14796,145,110,61,14137,17,220,25,240,243,180,1976,N\A
1,2001/03/14,0,2,255,255,14278,81,227,103,240,243,0,3963,N\A
1,2001/03/15,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/03/16,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/03/17,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/03/18,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/03/19,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/03/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/03/21,0,2,255,255,14398,81,228,112,240,243,0,2374,N\A
1,2001/03/22,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/03/23,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/03/24,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/03/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/03/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/03/27,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/03/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/03/29,14793,145,110,62,14116,81,220,25,240,243,1974,2000,N\A
1,2001/03/30,14834,145,117,124,0,2,255,255,240,243,682,0,N\A
1,2001/03/31,14831,145,108,37,14032,81,218,11,240,243,820,2000,N\A
1,2001/04/01,0,2,255,255,14047,81,225,83,240,243,0,2000,N\A
1,2001/04/02,0,2,255,255,14315,81,216,2,240,243,0,499,N\A
1,2001/04/03,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/04/04,0,2,255,255,14215,81,230,123,240,243,0,4000,N\A
1,2001/04/05,15144,81,111,74,0,2,255,255,240,243,2000,0,N\A
1,2001/04/06,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/04/07,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/04/08,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/04/09,0,2,255,255,14306,81,217,6,240,243,0,3979,N\A
1,2001/04/10,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/04/11,0,2,255,255,13889,81,231,128,240,243,0,4000,N\A
1,2001/04/12,0,2,255,255,14302,81,222,46,240,243,0,2053,N\A
1,2001/04/13,14824,145,103,2,14132,81,229,118,240,243,385,3999,N\A
1,2001/04/14,0,2,255,255,14217,17,220,26,240,243,0,2000,N\A
1,2001/04/15,15058,145,117,124,14310,81,227,104,240,243,2548,2000,N\A
1,2001/04/16,15097,81,108,38,14467,81,218,12,240,243,1926,2000,N\A
1,2001/04/17,0,2,255,255,14498,81,225,84,240,243,0,1999,N\A
1,2001/04/18,15040,145,106,20,14426,81,216,2,240,243,1860,3999,N\A
1,2001/04/19,15256,145,113,97,0,2,255,255,240,243,566,0,N\A
1,2001/04/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/04/21,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/04/22,0,2,255,255,14278,81,228,112,240,243,0,3290,N\A
1,2001/04/23,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/04/24,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/04/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/04/26,15001,81,114,106,0,2,255,255,240,243,2000,0,N\A
1,2001/04/27,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/04/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/04/29,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/04/30,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/05/01,0,2,255,255,14382,81,227,104,240,243,0,2000,N\A
1,2001/05/02,15126,81,108,38,14417,81,218,12,240,243,1997,3126,N\A
1,2001/05/03,15146,81,115,113,14532,81,225,84,240,243,2000,1961,N\A
1,2001/05/04,15131,81,106,20,0,2,255,255,240,243,983,0,N\A
1,2001/05/05,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/05/06,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/05/07,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/05/08,0,2,255,255,14638,145,228,112,240,243,0,3997,N\A
1,2001/05/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/05/10,15261,81,116,119,0,2,255,255,240,243,2000,0,N\A
1,2001/05/11,0,2,255,255,14422,81,217,6,240,243,0,4000,N\A
1,2001/05/12,15414,81,114,106,0,2,255,255,240,243,2000,0,N\A
1,2001/05/13,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/05/14,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/05/15,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/05/16,15338,81,110,62,0,2,255,255,240,243,2000,0,N\A
1,2001/05/17,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/05/18,0,2,255,255,14638,81,218,12,240,243,0,624,N\A
1,2001/05/19,15210,81,115,113,0,2,255,255,240,243,325,0,N\A
1,2001/05/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/05/21,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/05/22,0,2,255,255,14581,81,230,124,240,243,0,2565,N\A
1,2001/05/23,0,2,255,255,14681,81,221,35,240,243,0,3490,N\A
1,2001/05/24,0,2,255,255,14669,145,228,112,240,243,0,4000,N\A
1,2001/05/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/05/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/05/27,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/05/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/05/29,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/05/30,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/05/31,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/06/01,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/06/02,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/06/03,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/06/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/06/05,0,2,255,255,14597,81,216,2,240,243,0,3770,N\A
1,2001/06/06,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/06/07,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/06/08,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/06/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/06/10,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/06/11,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/06/12,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/06/13,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/06/14,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/06/15,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/07/04,0,2,255,255,15055,81,227,104,240,243,0,2000,N\A
1,2001/07/05,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/07/06,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/07/07,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/07/08,0,2,255,255,14914,17,222,58,240,243,0,2000,N\A
1,2001/07/09,15004,145,103,7,0,2,255,255,240,243,436,0,N\A
1,2001/07/10,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/07/11,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/07/12,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/07/13,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/07/14,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/07/15,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/07/16,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/07/17,15546,17,111,87,14765,145,221,46,240,243,1978,926,N\A
1,2001/07/18,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/07/19,0,2,255,255,15002,81,219,26,240,243,0,1965,N\A
1,2001/07/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/07/21,0,2,255,255,15025,81,217,12,240,243,0,2942,N\A
1,2001/07/22,0,2,255,255,15121,17,225,84,240,243,0,2000,N\A
1,2001/07/23,15514,145,105,20,14979,145,215,2,240,243,219,4000,N\A
1,2001/07/24,0,2,255,255,15174,81,222,59,240,243,0,2000,N\A
1,2001/07/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/07/26,0,2,255,255,14853,81,220,35,240,243,0,1920,N\A
1,2001/07/27,0,2,255,255,15072,81,228,112,240,243,0,3795,N\A
1,2001/07/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/07/29,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/07/30,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/07/31,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/08/01,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/08/02,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/08/03,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/08/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/08/05,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/08/06,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/08/07,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/08/08,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/08/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/08/10,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/08/11,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/08/12,0,2,255,255,14727,145,228,112,240,243,0,734,N\A
1,2001/08/13,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/08/14,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/08/15,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/08/16,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/08/17,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/08/18,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/08/19,0,2,255,255,14749,17,229,119,240,243,0,2248,N\A
1,2001/08/20,0,2,255,255,14935,17,219,26,240,243,0,3998,N\A
1,2001/08/21,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/08/22,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/08/23,15317,81,114,114,0,2,255,255,240,243,2000,0,N\A
1,2001/08/24,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/08/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/08/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/08/27,0,2,255,255,14924,81,220,35,240,243,0,2000,N\A
1,2001/08/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/08/29,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/08/30,0,2,255,255,14779,81,225,95,240,243,0,927,N\A
1,2001/08/31,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/09/01,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/09/02,15183,81,104,13,0,2,255,255,240,243,1931,0,N\A
1,2001/09/03,15257,81,111,87,0,2,255,255,240,243,729,0,N\A
1,2001/09/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/09/05,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/09/06,0,2,255,255,14837,17,226,104,240,243,0,1997,N\A
1,2001/09/07,0,2,255,255,14817,145,217,12,240,243,0,1512,N\A
1,2001/09/08,0,2,255,255,14820,17,224,84,240,243,0,3028,N\A
1,2001/09/09,0,2,255,255,14663,81,215,2,240,243,0,1981,N\A
1,2001/09/10,0,2,255,255,14757,145,222,58,240,243,0,200,N\A
1,2001/09/11,0,2,255,255,14587,145,229,124,240,243,0,786,N\A
1,2001/09/12,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/09/13,0,2,255,255,14690,81,227,112,240,243,0,1573,N\A
1,2001/09/14,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/09/15,0,2,255,255,14842,81,225,94,240,243,0,205,N\A
1,2001/09/16,0,2,255,255,14625,81,216,6,240,243,0,2400,N\A
1,2001/09/17,0,2,255,255,14753,17,223,71,240,243,0,2000,N\A
1,2001/09/18,15327,81,104,13,0,2,255,255,240,243,3992,0,N\A
1,2001/09/19,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/09/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/09/21,0,2,255,255,14636,81,219,26,240,243,0,1875,N\A
1,2001/09/22,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/09/23,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/09/24,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/09/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/09/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/09/27,0,2,255,255,14497,145,229,124,240,243,0,4000,N\A
1,2001/09/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/09/29,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/09/30,0,2,255,255,14612,81,218,18,240,243,0,1984,N\A
1,2001/10/01,0,2,255,255,14670,81,225,94,240,243,0,2000,N\A
1,2001/10/02,15177,81,106,28,14660,145,216,6,240,243,2972,2000,N\A
1,2001/10/03,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/10/04,0,2,255,255,14538,81,230,128,240,243,0,4000,N\A
1,2001/10/05,15203,81,111,87,0,2,255,255,240,243,2000,0,N\A
1,2001/10/06,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/10/07,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/10/08,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/10/09,0,2,255,255,14446,81,217,12,240,243,0,2000,N\A
1,2001/10/10,14982,81,114,113,14536,17,224,84,240,243,1997,1969,N\A
1,2001/10/11,0,2,255,255,14494,81,215,2,240,243,0,2000,N\A
1,2001/10/12,15101,81,112,98,14640,81,222,59,240,243,2000,1929,N\A
1,2001/10/13,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/10/14,15121,17,110,75,14660,81,220,35,240,243,2000,163,N\A
1,2001/10/15,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/10/16,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/10/17,14848,145,115,119,14493,81,225,95,240,243,1017,2000,N\A
1,2001/10/18,14982,81,106,28,14429,81,216,7,240,243,3464,3221,N\A
1,2001/10/19,15017,81,113,106,0,2,255,255,240,243,2000,0,N\A
1,2001/10/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/10/21,0,2,255,255,14659,145,221,46,240,243,0,217,N\A
1,2001/10/22,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/10/23,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/10/24,0,2,255,255,14547,81,226,104,240,243,0,2613,N\A
1,2001/10/25,0,2,255,255,14496,81,217,12,240,243,0,1396,N\A
1,2001/10/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/10/27,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/10/28,0,2,255,255,14411,81,222,58,240,243,0,2000,N\A
1,2001/10/29,0,2,255,255,14370,81,229,123,240,243,0,3971,N\A
1,2001/10/30,0,2,255,255,14396,81,220,34,240,243,0,1980,N\A
1,2001/10/31,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/11/01,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/11/02,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/11/03,0,2,255,255,14275,81,216,6,240,243,0,2000,N\A
1,2001/11/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/11/05,0,2,255,255,14156,81,230,128,240,243,0,4000,N\A
1,2001/11/06,0,2,255,255,14190,17,221,46,240,243,0,2000,N\A
1,2001/11/07,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/11/08,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/11/09,0,2,255,255,14296,81,226,104,240,243,0,1985,N\A
1,2001/11/10,14746,145,107,38,0,2,255,255,240,243,1059,0,N\A
1,2001/11/11,14536,81,114,113,14260,81,224,83,240,243,112,2000,N\A
1,2001/11/12,0,2,255,255,13981,81,215,2,240,243,0,133,N\A
1,2001/11/13,0,2,255,255,14210,17,222,58,240,243,0,1970,N\A
1,2001/11/14,14457,81,103,7,14010,81,229,123,240,243,628,4000,N\A
1,2001/11/15,0,2,255,255,14100,81,220,34,240,243,0,2000,N\A
1,2001/11/16,14503,145,117,128,14117,81,227,112,240,243,874,2000,N\A
1,2001/11/17,0,2,255,255,14110,81,218,18,240,243,0,2058,N\A
1,2001/11/18,0,2,255,255,14138,81,225,94,240,243,0,2000,N\A
1,2001/11/19,0,2,255,255,14089,81,216,6,240,243,0,3999,N\A
1,2001/11/20,0,2,255,255,14171,81,223,71,240,243,0,2000,N\A
1,2001/11/21,14459,145,104,13,14137,81,230,128,240,243,338,4000,N\A
1,2001/11/22,0,2,255,255,14260,81,221,46,240,243,0,1987,N\A
1,2001/11/23,0,2,255,255,14251,81,228,118,240,243,0,4000,N\A
1,2001/11/24,0,2,255,255,14328,81,219,26,240,243,0,1993,N\A
1,2001/11/25,0,2,255,255,14157,81,226,104,240,243,0,3396,N\A
1,2001/11/26,0,2,255,255,13981,17,217,12,240,243,0,2000,N\A
1,2001/11/27,0,2,255,255,14125,17,224,84,240,243,0,2786,N\A
1,2001/11/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/11/29,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/11/30,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/12/01,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/12/02,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/12/03,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/12/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/12/05,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/12/06,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/12/07,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/12/08,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/12/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/12/10,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/12/11,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/12/12,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/12/13,0,2,255,255,13723,81,224,83,240,243,0,1976,N\A
1,2001/12/14,0,2,255,255,13627,81,215,2,240,243,0,4000,N\A
1,2001/12/15,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/12/16,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/12/17,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/12/18,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/12/19,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/12/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/12/21,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/12/22,0,2,255,255,13669,81,223,71,240,243,0,2000,N\A
1,2001/12/23,0,2,255,255,13671,81,230,128,240,243,0,4000,N\A
1,2001/12/24,0,2,255,255,13724,81,221,46,240,243,0,1991,N\A
1,2001/12/25,13851,145,101,2,0,2,255,255,240,243,1132,0,N\A
1,2001/12/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/12/27,0,2,255,255,13733,81,226,104,240,243,0,4000,N\A
1,2001/12/28,0,2,255,255,13740,81,217,12,240,243,0,4000,N\A
1,2001/12/29,0,2,255,255,13820,17,224,84,240,243,0,2000,N\A
1,2001/12/30,0,2,255,255,13756,81,215,2,240,243,0,3968,N\A
1,2001/12/31,0,2,255,255,14019,17,222,58,240,243,0,2000,N\A
1,2002/01/01,0,2,255,255,13725,81,229,123,240,243,0,4000,N\A
1,2002/01/02,0,2,255,255,13790,17,220,35,240,243,0,2000,N\A
1,2002/01/03,0,2,255,255,13919,81,227,112,240,243,0,3991,N\A
1,2002/01/04,0,2,255,255,13983,81,218,18,240,243,0,2328,N\A
1,2002/01/05,0,2,255,255,14021,81,225,94,240,243,0,3804,N\A
1,2002/01/06,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2002/01/07,0,2,255,255,13792,81,223,71,240,243,0,1966,N\A
1,2002/01/08,0,2,255,255,13757,145,230,128,240,243,0,3990,N\A
1,2002/01/09,0,2,255,255,13926,81,221,45,240,243,0,1977,N\A
1,2002/01/10,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2002/01/11,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2002/01/12,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2002/01/13,0,2,255,255,14376,145,216,11,240,243,0,3662,N\A
1,2002/01/14,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2002/01/15,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2002/01/16,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2002/01/17,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2002/01/18,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2002/01/19,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2002/01/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2002/01/21,0,2,255,255,13799,81,225,95,240,243,0,2000,N\A
1,2002/01/22,0,2,255,255,13785,17,215,6,240,243,0,2142,N\A
1,2002/01/23,0,2,255,255,13748,145,223,71,240,243,0,1990,N\A
1,2002/01/24,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2002/01/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2002/01/26,0,2,255,255,13788,81,228,118,240,243,0,3340,N\A
1,2002/01/27,0,2,255,255,13804,81,219,26,240,243,0,2000,N\A
1,2002/01/28,14077,81,116,124,13790,81,226,104,240,243,946,1991,N\A
1,2002/01/29,0,2,255,255,13781,81,216,12,240,243,0,2000,N\A
1,2002/01/30,0,2,255,255,13788,17,224,84,240,243,0,1995,N\A
1,2002/01/31,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2002/02/01,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2002/02/02,0,2,255,255,13884,17,229,124,240,243,0,2448,N\A
1,2002/02/03,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2002/02/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2002/02/05,0,2,255,255,13997,81,217,18,240,243,0,3983,N\A
1,2002/02/06,14376,145,114,119,0,2,255,255,240,243,426,0,N\A
1,2002/02/07,0,2,255,255,13970,81,215,6,240,243,0,4000,N\A
1,2002/02/08,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2002/02/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2002/02/10,0,2,255,255,13872,81,220,45,240,243,0,2973,N\A
1,2002/02/11,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2002/02/12,0,2,255,255,14076,81,218,25,240,243,0,3331,N\A
1,2002/02/13,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2002/02/14,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2002/02/15,0,2,255,255,13925,81,223,83,240,243,0,1967,N\A
1,2002/02/16,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2002/02/17,0,2,255,255,14151,17,221,58,240,243,0,2000,N\A
1,2002/02/18,14338,145,102,7,0,2,255,255,240,243,201,0,N\A
1,2002/02/19,14443,145,109,75,13799,81,219,35,240,243,1258,864,N\A
1,2002/02/20,14391,145,116,128,0,2,255,255,240,243,2059,0,N\A
